id,hhb,hbo2,ca,na
10122,6.3556376,3.6634138,7.6090746,2.318718
10123,3.3956947,2.9996037,6.434033,2.3459687
10124,6.6873684,3.4795222,8.878894,2.6803348
10125,5.7494617,3.2645726,6.4860964,4.0420504
10126,4.8449883,3.2728186,6.041124,2.5025587
10127,5.8093605,3.5491414,8.796763,3.0851047
10128,6.9191217,3.6882017,7.6313205,2.8207152
10129,6.6799736,3.2204576,8.353722,2.3773851
10130,5.127894,3.2717347,7.448666,3.0517693
10131,6.0489893,3.5989785,9.482282,2.0286946
10132,5.1877713,3.3226233,8.3736725,2.3524828
10133,7.5998635,3.6035702,7.679077,2.7090359
10134,7.098004,3.4716043,7.0413437,2.2843308
10135,6.589596,3.4144,7.1824512,2.9514763
10136,9.523967,3.8219414,8.781922,2.8023355
10137,7.997964,3.5413368,7.176905,2.055425
10138,6.4641643,3.4233816,7.6015463,2.8121903
10139,8.096548,3.7685125,8.444255,1.642393
10140,6.333581,3.370612,7.4370003,2.4898367
10141,2.9111886,3.1363277,3.8581848,2.45579
10142,5.8333707,3.2869475,6.3873754,2.7072728
10143,6.392498,3.477984,7.7779045,2.5004268
10144,6.738575,3.4886725,8.036823,2.6828768
10145,6.4521656,3.5609686,8.216009,2.9289474
10146,7.443068,3.5569355,7.8853207,2.8138456
10147,7.907174,3.4619443,7.3408613,2.575599
10148,5.5437818,3.477111,6.390315,3.105737
10149,8.784366,3.3643086,7.2788873,3.0261228
10150,7.6073074,3.390375,7.839952,2.8668752
10151,5.6567326,3.3973918,8.403198,2.3144174
10152,5.834351,3.4784205,8.199852,2.383987
10153,6.728237,3.3010879,7.374721,2.7921605
10154,7.0414033,3.5474694,7.954641,2.6550584
10155,5.2376103,3.3267748,7.445427,2.1674163
10156,6.9307723,3.6104321,7.6397076,2.6341162
10157,6.034097,3.490687,8.008051,2.9157813
10158,5.5687194,3.352869,8.419792,3.5191
10159,7.028664,3.4199035,7.801368,2.2021766
10160,6.705699,3.666553,8.055082,2.8972485
10161,7.0959444,3.6120203,7.3793125,3.067742
10162,7.4735913,3.821399,8.110855,2.679315
10163,6.8617544,3.5019696,7.803833,3.3067834
10164,6.9203386,3.570456,7.8313236,2.8664637
10165,6.2628074,3.4122355,7.7595134,3.3519602
10166,8.166662,3.493706,7.9276915,3.0469468
10167,8.206406,3.8742893,8.7321005,2.8335605
10168,7.275885,3.8245623,7.0106807,1.9227059
10169,7.9447727,3.5746584,7.454147,2.7193708
10170,6.2438436,3.398953,8.85091,2.6602368
10171,8.860479,3.4944768,8.26797,2.9095433
10172,6.2493854,3.513789,8.030608,2.6432965
10173,6.537722,3.5927696,8.496727,2.226151
10174,6.7222733,3.3851926,7.9732122,2.5231068
10175,5.394474,3.4969964,7.5720735,2.2586808
10176,8.091026,3.7090275,7.6288223,2.7105672
10177,6.914654,3.4919188,7.539041,2.9983978
10178,6.712741,3.516868,7.466624,3.4297714
10179,6.6846094,3.3549702,7.4505057,2.9361744
10180,6.705078,3.5214849,8.136393,2.990199
10181,4.493571,3.6953068,9.679551,3.2536125
10182,6.6254396,3.789825,7.9541836,2.5164237
10183,6.2791576,3.559377,7.008203,2.9549034
10184,6.6345057,3.554312,7.579213,2.3812408
10185,6.985254,3.4899259,8.083109,2.7425115
10186,6.8501363,3.5993874,7.732164,2.5140493
10187,7.5283227,3.6575334,7.738899,2.734035
10188,8.137472,3.4828625,7.297567,2.2290304
10189,5.3441105,3.1207201,7.9121923,2.2964387
10190,8.308419,3.807888,8.552539,3.1826746
10191,7.389294,3.5167184,7.325509,2.7457414
10192,6.7781224,3.5272624,8.107247,2.5752418
10193,7.5998397,3.4657483,7.202827,3.115263
10194,6.971825,3.266495,5.484894,2.6436732
10195,8.118147,3.6847284,8.192295,2.8557923
10196,8.150428,3.6431313,8.05945,2.8401005
10197,9.003654,3.826808,8.804957,3.2952447
10198,4.4354486,3.3175108,8.553153,2.3246593
10199,6.0976825,3.5543,7.195229,2.377758
10200,5.903884,3.2661226,7.9998097,2.4555662
10201,6.2939305,3.4934278,8.729528,2.2509255
10202,6.941827,3.5600512,8.613338,1.9754364
10203,7.2247887,3.1347241,7.9812818,2.8813353
10204,7.5532103,3.5544717,7.6828423,3.6396484
10205,6.432528,3.7512,9.491644,2.09234
10206,7.926301,3.493268,7.5049534,2.4996061
10207,7.044367,3.4449015,7.8227596,2.198696
10208,7.111071,3.397955,8.339699,2.2084138
10209,6.8023477,3.3506854,8.020338,2.7180617
10210,6.879348,3.125329,8.18,2.5347576
10211,7.2211027,3.5811782,7.728825,2.8213644
10212,6.636044,3.4703734,7.5408487,2.7550373
10213,8.525289,3.7187982,8.371997,3.1534336
10214,6.413155,3.6608672,8.252265,3.0232215
10215,6.2023087,3.585044,8.930677,2.844189
10216,7.6034446,3.6406531,8.264207,2.439813
10217,7.012776,3.5455122,7.258074,2.4712434
10218,7.0420775,3.5166247,8.521737,3.656455
10219,7.731959,3.5777748,7.1379757,3.3693023
10220,10.070309,4.109145,8.381769,3.1323457
10221,6.8344626,3.3683727,7.928009,2.816897
10222,9.369185,4.1777496,8.646964,2.9473925
10223,7.9380555,3.5275521,8.465208,2.6847024
10224,7.3720083,3.474044,7.755257,2.4923778
10225,6.392714,3.2893803,7.3732023,2.7099674
10226,8.123304,3.7593918,8.300545,3.125978
10227,6.2762585,3.6594305,8.144698,3.5679646
10228,6.2926726,3.4220617,7.3999376,3.411998
10229,6.6778207,3.5063188,7.633612,2.6324868
10230,8.650105,3.2819161,7.813898,1.9818171
10231,7.3790326,3.689003,7.464166,2.4297101
10232,7.326389,3.6559713,8.202073,2.3753285
10233,7.371614,3.6639178,8.395059,1.9823529
10234,6.6659474,3.4353676,7.913668,3.3538306
10235,6.753989,3.646629,7.664109,2.7620213
10236,7.115973,3.6986609,7.9097433,2.2968934
10237,6.4883556,3.505996,8.49655,3.11408
10238,10.386497,3.6394913,8.385799,3.4033802
10239,7.2540574,3.7565248,7.5661435,2.64563
10240,7.427174,3.4750376,8.2881975,2.6013267
10241,8.146612,3.7114549,7.0755525,2.6689324
10242,4.857323,3.5119421,7.2991548,2.1041803
10243,6.2786136,3.2346375,7.085324,2.2879167
10244,8.242834,3.201986,7.654273,2.2300813
10245,8.684895,3.257684,8.490877,2.429266
10246,7.2980328,3.6049998,8.976375,2.8902543
10247,9.538685,3.8015707,8.655994,2.3723845
10248,7.6769958,3.6981163,7.8111215,3.1255074
10249,7.09956,3.5325036,7.408496,2.4113736
10250,7.222244,3.3937378,7.618394,2.8538506
10251,6.6019926,3.432479,7.848733,2.7989283
10252,7.147399,3.4941607,6.670462,3.1375902
10253,5.1304135,3.3770907,6.885982,2.4761643
10254,5.8700767,3.5027232,8.707301,2.1620708
10255,6.254072,3.508988,8.043109,2.152914
10256,7.189654,3.7750082,7.1929617,3.0087285
10257,7.528399,3.7641218,8.082565,3.5112271
10258,7.7201853,3.6278625,8.452492,2.93402
10259,7.4933147,3.5230715,8.235092,3.0462775
10260,6.634751,3.5003955,7.62781,2.386655
10261,7.310703,3.6088808,8.613018,2.1730595
10262,7.3754797,3.625716,6.3079133,2.5152748
10263,7.5713224,3.7544792,7.9366975,2.493843
10264,7.1534877,3.6748884,7.5222664,2.3638177
10265,7.307607,3.6411757,7.7447853,2.806302
10266,8.453281,3.768523,8.704325,2.916647
10267,7.5857096,3.2544694,7.8795786,3.2770755
10268,7.347324,3.5688105,8.358231,4.354087
10269,6.602637,3.6742105,7.7808175,3.1340384
10270,4.7904725,3.1730323,8.125991,2.7230563
10271,6.3849363,3.4187458,8.0784,2.7263086
10272,7.8482175,3.462141,7.482781,3.5264492
10273,6.430045,3.4570127,7.193056,2.326404
10274,6.563739,3.4882379,7.549968,3.0381236
10275,6.549181,3.4484618,7.8760843,2.8763552
10276,6.3016353,3.6664069,7.8760605,2.50702
10277,6.525921,3.460121,7.7316146,2.44055
10278,6.529265,3.3371255,7.700038,2.437972
10279,6.831853,3.4122286,7.281447,2.6137424
10280,5.547108,3.5019693,8.315255,2.514044
10281,6.0925655,3.3001122,6.1215453,3.5010886
10282,8.323254,3.831948,8.260996,2.2959023
10283,6.78083,3.6885867,8.559994,2.1163814
10284,7.0006347,3.4106648,8.28422,2.4191892
10285,6.7757487,3.661964,5.9814954,2.4188766
10286,6.4202642,3.2315004,6.6009274,2.4945784
10287,7.4256115,3.6357532,8.461146,2.6377397
10288,7.230798,3.5343056,7.87337,2.707865
10289,8.511497,3.6690822,7.64742,2.3880138
10290,9.199282,3.86072,8.505288,2.507302
10291,6.3753715,3.5023,9.019744,2.5369232
10292,7.130464,3.50867,7.2345066,2.7831478
10293,4.9354887,3.388055,7.4254384,2.1844282
10294,6.83217,3.485593,7.631441,2.4244032
10295,6.8108964,3.505771,7.7466,2.5389168
10296,6.271429,3.2852685,8.371732,4.2921357
10297,7.337826,3.5341268,8.086965,3.125543
10298,9.314455,3.454125,7.2521234,3.1692338
10299,6.2650547,3.4831595,8.209919,2.771945
10300,6.6767325,3.386056,7.8350573,3.1088798
10301,6.63232,3.9822795,7.364922,2.6559558
10302,6.739208,3.671402,7.112929,3.0310068
10303,7.8086996,3.5395794,7.107728,2.6107278
10304,6.0758605,3.5814545,8.676645,2.7047904
10305,5.893075,3.3480067,6.1376977,2.4856844
10306,6.7856817,3.451641,6.386539,2.5472486
10307,8.042887,3.3456907,7.384014,2.625805
10308,6.204931,3.6543174,9.387509,2.8100631
10309,7.670608,3.4762619,8.492133,2.7486
10310,6.414882,3.5743463,7.949393,2.2050173
10311,7.7003374,3.5961564,7.959729,2.585693
10312,6.8458066,3.6252837,7.909096,3.0140464
10313,7.825712,3.6991239,9.6950445,1.2275898
10314,6.7734337,3.5371768,7.8260098,3.2829182
10315,7.317149,3.5226061,7.722636,3.5777848
10316,6.456439,3.5824187,7.868737,2.8903131
10317,6.6963396,3.3111615,8.08946,1.9841022
10318,6.2804527,3.5533733,8.411933,2.865908
10319,8.372589,3.9096723,8.077,2.6585007
10320,6.11008,3.614074,7.678671,2.0072064
10321,8.623955,3.727054,8.511854,2.356653
10322,7.473851,3.5566459,7.272686,2.9429994
10323,7.113144,3.4300048,8.429705,3.2668123
10324,7.3908277,3.6119318,8.142971,3.1256676
10325,7.5193105,3.5846226,7.4658136,2.5865269
10326,6.3683963,3.603238,8.705329,2.7040555
10327,6.1877265,3.421666,7.9177814,3.5724933
10328,7.0804825,3.423896,8.293625,3.0301962
10329,6.3510346,3.609883,8.029373,3.1577606
10330,5.9923677,3.4031906,7.87838,3.126306
10331,5.4925923,3.323581,7.1560097,2.1817048
10332,6.938326,3.5233467,7.76762,3.0273943
10333,6.0485315,3.136684,7.6296234,2.479241
10334,6.437152,3.4748724,7.0322495,2.8580801
10335,3.4191546,3.042927,7.0534377,1.9905524
10336,7.152386,3.3964453,5.9558487,1.3661743
10337,6.214726,3.5243819,7.1960773,2.7797737
10338,8.182936,3.6118364,7.7972493,2.9822612
10339,7.1329317,3.4086766,7.269801,2.9306915
10340,8.795857,3.7411082,8.864659,3.2565498
10341,7.2019815,3.552088,7.557771,2.7030466
10342,6.757419,3.4300766,7.8720827,2.169742
10343,7.607811,3.648378,8.248345,2.9659667
10344,6.710265,3.580439,7.142256,3.036701
10345,4.0373073,3.083623,6.6059074,2.1175303
10346,7.7846346,3.670257,7.3803434,2.4451008
10347,6.654861,3.5332441,8.067622,2.763753
10348,7.0808663,3.6480849,8.277523,1.5740123
10349,6.3126884,2.9507022,6.4974756,2.0553439
10350,7.0693736,3.1542304,6.260522,3.5830421
10351,7.2723007,3.5786254,6.8535852,2.7472339
10352,6.8269315,3.7288828,8.178434,2.7916913
10353,7.1889133,3.554411,7.6050377,2.8812766
10354,7.362327,3.619348,7.5193887,4.0090485
10355,7.2210608,3.6156907,6.953236,3.4738753
10356,9.249591,3.618351,7.023441,2.1526613
10357,7.4009614,3.4913213,7.9922028,2.4605017
10358,8.56903,3.8083668,7.871874,3.0105011
10359,6.4631014,3.4143915,8.707058,2.402131
10360,7.8574953,3.467611,8.344196,3.4863956
10361,6.585179,3.309814,7.844612,2.671229
10362,5.9384484,3.269885,8.025185,2.5765455
10363,7.714107,3.7044423,8.346565,2.8786833
10364,7.1662693,3.7257438,8.488186,2.620564
10365,6.9360986,3.507038,8.278105,3.4379187
10366,7.2361393,3.4049532,9.139508,2.24712
10367,8.950994,3.7730544,8.852336,3.260821
10368,6.8398166,3.4655268,7.654288,2.5163827
10369,6.7996597,3.5816624,7.383242,2.1132178
10370,7.1049776,3.665439,7.4265966,2.7784543
10371,7.1041493,3.755994,8.122835,2.434067
10372,7.2979884,3.7010887,7.8016124,3.1314
10373,5.70719,3.1652825,7.721658,2.9799874
10374,8.32966,3.714863,8.422726,2.4690526
10375,5.7851195,3.2328036,7.6924043,2.4401567
10376,8.767165,3.6702716,8.563498,2.962938
10377,6.6589317,3.4415412,7.823465,2.4614215
10378,6.393581,3.4000893,7.9652667,2.7046027
10379,6.512426,3.5562584,7.348902,3.1273184
10380,7.698743,3.677661,9.2891245,2.9151988
10381,7.3069553,3.5756233,7.7385674,3.076671
10382,5.9116273,3.4071236,7.921027,2.0532508
10383,6.924046,3.5506804,7.1462784,2.5292726
10384,6.7129383,3.527584,7.933779,2.1123226
10385,6.4233212,3.563726,8.803932,3.1393535
10386,7.0178733,3.4886801,7.60272,2.5310745
10387,7.064057,3.6174119,7.443254,2.5292768
10388,7.806825,4.012031,9.134706,2.7269034
10389,6.0926986,3.4585495,9.070001,2.381363
10390,7.115293,3.5792778,7.7257104,2.416363
10391,7.2973924,3.589456,7.5793047,2.6013103
10392,6.8970947,3.6340873,7.9677672,2.6476932
10393,6.1558094,3.326531,6.93707,2.9758072
10394,2.4155304,3.1530676,4.2226915,2.1971016
10395,5.271962,3.361183,8.5376215,2.4769964
10396,7.1864448,3.613999,7.1422744,3.1338375
10397,6.4451504,3.6244402,7.614922,2.5811927
10398,5.2450333,3.4779263,8.453325,2.9004447
10399,7.374075,3.3717299,7.90537,3.0778275
10400,8.441433,3.5527394,6.951997,2.633717
10401,7.3611684,3.5312295,7.769173,2.7556865
10402,6.569255,3.4862869,8.363968,2.339697
10403,7.928973,3.6252532,8.609537,2.8137214
10404,6.774947,3.6047156,8.119691,2.4833121
10405,6.3180213,3.6602836,9.517861,2.252206
10406,7.194477,3.5593252,8.505814,1.8505883
10407,7.0727406,3.4204633,7.9901896,2.3274364
10408,8.533766,3.7365444,8.739041,3.2286212
10409,7.4529467,3.5497177,7.877141,2.5524151
10410,6.4213595,3.6555846,8.436602,2.7410278
10411,4.977128,3.2589614,8.300123,2.9745584
10412,2.8815444,2.6923807,6.252878,3.5688457
10413,4.329548,3.2887588,7.788144,2.495319
10414,6.2525005,3.2820196,7.5434065,3.1576705
10415,7.6644516,3.7349758,7.9229455,3.0368948
10416,7.4380407,3.4933064,7.6155996,2.838025
10417,6.733027,3.7867324,8.701918,2.926783
10418,6.4651704,3.6096156,8.495304,2.4240384
10419,6.3526583,3.730808,8.371214,2.9687839
10420,8.851482,3.8481498,7.795264,2.8423
10421,6.690164,3.4915962,7.912468,3.0362356
10422,6.540323,3.54269,6.8346696,2.3000484
10423,7.1401033,3.4202192,7.726437,2.3656492
10424,7.4114037,3.6364577,7.977937,2.9599507
10425,5.6429305,3.2923574,7.850377,2.3013563
10426,10.145483,3.881034,7.859515,2.975536
10427,6.092217,3.4546862,7.6565127,3.0452178
10428,8.113316,3.6304505,9.519582,2.743516
10429,6.498092,3.404903,7.17608,2.9232414
10430,6.886665,3.6711667,7.4161663,2.4341478
10431,7.566272,3.6732783,7.7701006,2.421087
10432,7.661208,3.744161,8.159998,2.4274983
10433,6.9595084,3.4727147,7.9127865,2.9585354
10434,7.478084,3.6952853,7.770833,2.5018961
10435,8.433553,3.7347534,8.591476,3.1751873
10436,6.6098986,3.469256,8.211945,2.3942256
10437,7.348692,3.6355429,7.3360796,2.8935487
10438,7.564331,3.8509035,8.787445,2.5867336
10439,7.13986,3.481361,7.67233,3.0943766
10440,7.4757624,3.4413972,7.3619275,3.0643961
10441,6.7765803,3.491317,7.3778424,1.7502776
10442,6.6906962,3.5244238,7.78026,2.802987
10443,6.013081,3.685915,8.689011,3.0949016
10444,7.019562,3.5760095,7.3337765,2.6339974
10445,7.2390404,3.5282614,7.3855042,2.679441
10446,6.005744,3.6549885,8.833514,2.4441395
10447,6.312475,3.427304,7.888736,2.3442695
10448,4.702337,3.6043754,8.181701,2.3188016
10449,6.42416,3.5029829,7.6912885,2.2296205
10450,6.7474604,3.4267626,7.987342,2.4029202
10451,5.922503,3.5004354,7.4398775,2.386294
10452,6.989904,3.4438188,7.633331,2.7957728
10453,6.6528273,3.6405041,8.150391,2.9143364
10454,7.876561,3.5415735,7.9364104,2.8003888
10455,6.686158,3.4751904,8.262254,3.0448706
10456,6.2027483,3.4159546,6.366708,3.4172122
10457,6.100295,3.3320048,8.303684,2.2786045
10458,7.8628697,3.691102,8.006075,3.3936086
10459,7.1015935,3.4788516,7.465365,2.2183657
10460,5.706936,3.3320274,7.8204875,1.6974661
10461,6.001575,3.4446466,7.9374566,2.3472157
10462,3.4240553,2.8185425,5.7158775,1.8626465
10463,6.9775534,3.6992517,8.473719,2.0432224
10464,6.8113365,3.5001235,7.921259,2.2537966
10465,6.135885,3.5242977,8.991127,2.9390004
10466,7.187596,3.5918443,7.905991,3.3712895
10467,7.2923384,3.6868513,8.90736,2.534774
10468,3.55314,2.8084877,6.1996818,2.079313
10469,6.6892447,3.4766726,8.442135,1.9212548
10470,6.9575095,3.6213102,8.353603,2.7582273
10471,6.682168,3.5443006,6.787566,2.2520742
10472,8.514866,3.7584372,8.830744,3.1266224
10473,6.7639146,3.511431,7.5052123,2.8484585
10474,7.580027,3.6751497,7.367134,3.457316
10475,5.8363967,3.5543318,9.001576,2.3747108
10476,6.798052,3.2214136,8.381567,2.525681
10477,6.9672923,3.4388192,7.76301,3.3766377
10478,7.265701,3.5523312,8.035229,2.8677907
10479,6.199559,3.7669635,9.270134,2.193437
10480,9.219349,4.0780573,9.301989,3.1185763
10481,8.856136,3.4823499,7.1759367,2.9878802
10482,6.96671,3.3928266,7.9364705,2.5876415
10483,7.2078733,3.5771368,7.80259,2.8201349
10484,7.316633,3.4910405,8.292506,2.738078
10485,6.751488,3.493064,7.102278,3.0461676
10486,7.3754272,3.6825984,6.285138,2.3856797
10487,7.3845677,3.6254869,7.6530266,2.348857
10488,6.6781244,3.6828957,8.397799,2.9201243
10489,6.784274,3.5480533,7.1324215,3.348874
10490,6.4049425,3.545279,7.1789746,2.392229
10491,6.4130473,3.4478376,8.309084,2.0972853
10492,6.8895383,3.5424829,8.116378,1.8076606
10493,4.594767,3.139425,7.261081,2.4578588
10494,6.649329,3.40276,7.4334383,2.0178754
10495,6.4217415,3.397035,7.7044206,3.0648146
10496,6.867687,3.3637486,6.8236384,3.4499524
10497,5.0573144,3.1202123,6.2941613,3.0847106
10498,8.281275,3.5664802,8.325754,2.6175532
10499,7.6365833,3.427402,8.065546,3.1235363
10500,9.021362,3.6237495,6.999772,2.7407637
10501,4.388139,3.1898196,6.6017394,2.6198711
10502,5.8828435,3.1916463,6.7461834,2.3497722
10503,7.899225,3.4432652,8.361293,3.3169112
10504,7.3847704,3.421989,7.248558,2.168482
10505,4.727987,3.227015,2.9758248,2.3131728
10506,6.0853615,2.8998978,4.8594055,2.513782
10507,8.081785,4.3338284,9.224279,2.3059783
10508,7.29327,3.4485943,7.9940734,2.6330097
10509,6.818025,3.5519342,7.9196506,2.7181602
10510,6.7017965,3.4874446,7.2695894,2.44127
10511,6.231498,3.4721656,7.705869,3.0551226
10512,6.3403177,3.4662461,6.9012794,2.206924
10513,6.944357,3.4987867,6.612994,3.789636
10514,6.7644844,3.5385947,8.520606,2.1470416
10515,7.5365458,3.8131256,8.282568,2.6497853
10516,7.885357,3.897975,8.178543,2.4658706
10517,6.098833,3.5550044,8.389535,2.72746
10518,6.338893,3.5784576,8.178337,2.8282878
10519,6.3611984,3.4219856,7.378522,2.0212595
10520,5.2246017,2.9459543,6.6723027,2.153678
10521,5.8349805,3.461716,8.309696,2.085452
10522,5.961771,3.6485047,8.590038,2.494548
10523,9.246016,3.4755316,7.6476293,2.3996365
10524,7.846737,3.2104442,7.675461,2.6984715
10525,5.7847085,3.5827467,8.120909,3.3887622
10526,5.951214,3.3910394,8.547027,2.3235774
10527,6.5964046,3.5871181,7.241883,2.7507188
10528,6.8139205,3.4894319,7.9615126,2.3160768
10529,7.7622485,3.5961494,8.232571,2.107726
10530,7.43022,3.3049517,7.507363,2.5809247
10531,7.3685527,3.4489768,7.4922233,2.51566
10532,7.385112,3.6475692,8.37561,2.7887225
10533,10.519774,3.7705276,8.568778,2.414617
10534,6.387266,3.548388,7.883363,2.7709641
10535,6.291044,3.5331655,8.850066,2.016934
10536,7.0399733,3.5581906,8.074425,3.2164695
10537,7.5202146,3.40431,7.0871196,2.6760242
10538,6.971635,3.493048,7.8954253,1.8016543
10539,7.5840616,3.557712,7.5134187,2.789015
10540,6.5342207,3.56551,8.481179,2.8899302
10541,6.59708,3.682694,7.515165,2.5819585
10542,6.5396566,3.6651258,8.459282,2.6721656
10543,8.400206,3.547771,7.5041156,2.928971
10544,6.82783,3.2834861,7.9571524,2.980232
10545,9.749236,4.2734356,8.109701,2.5541492
10546,9.241939,3.6436203,6.73703,2.2563014
10547,8.202414,3.4333367,7.107428,2.1010332
10548,7.3362083,3.6295862,7.287293,2.2610314
10549,6.5882797,3.5558472,8.133183,2.248684
10550,7.5670214,3.6112208,7.6728854,2.3529782
