id,hhb,hbo2,ca,na
10458,10.732711,4.332983,9.7371235,5.1348405
10459,8.3321,4.140744,9.904605,1.8870023
10460,6.882598,3.9911778,8.487053,2.2298102
10461,7.866323,3.6313138,9.856286,2.103301
10462,3.286577,3.3684478,7.3248568,0.8876442
10463,5.841641,3.2826784,7.8290253,1.5788614
10464,11.671763,4.233015,10.226455,2.7460027
10465,7.3141513,3.9454112,9.140853,3.150521
10466,9.28014,3.6702936,8.348906,3.092883
10467,9.769543,4.664437,10.87138,2.1658688
10468,4.1375375,3.0370574,6.497929,2.3356893
10469,7.4166327,3.7141848,11.018553,2.943003
10470,9.915842,4.6315413,9.275149,3.200061
10471,7.6906214,3.6802924,6.527013,2.5334911
10472,9.906522,4.4876146,10.19559,3.286542
10473,2.201263,3.6105766,7.8741403,3.428987
10474,10.268732,3.9714622,9.752295,3.5213783
10475,5.878197,4.441966,9.941405,3.3560088
10476,8.406294,3.947065,9.905587,3.7899876
10477,10.058729,3.7908347,10.230308,3.4994733
10478,3.7271378,3.7286139,6.0786567,2.7019749
10479,4.089944,3.8876035,10.605367,1.4525052
10480,10.38367,4.478484,11.343689,3.4269066
10481,9.037601,4.0335035,8.862186,2.5219636
10482,8.947503,4.3369975,10.38767,3.7579699
10483,10.434866,4.493373,8.949774,2.8254373
10484,7.0764914,4.1571236,10.142091,2.9249797
10485,6.0681496,3.8942416,8.392019,2.380196
10486,9.337362,4.3488584,6.430116,3.4659383
10487,11.491249,4.3937554,10.4518585,2.0341446
10488,9.875312,4.3350782,8.851839,3.5278063
10489,9.325802,4.4423285,8.579447,3.8353682
10490,6.624636,4.192539,8.511934,2.8785174
10491,8.055496,4.297726,9.680792,2.1909733
10492,8.542662,3.7720828,9.703177,2.3988461
10493,5.636777,3.4358697,9.9338255,2.3330328
10494,6.0463696,3.6124172,7.910111,2.1317408
10495,6.2084208,4.1458235,8.344331,3.247177
10496,7.4796042,3.5562272,7.872942,3.639245
10497,6.156799,3.3847587,6.6950297,3.662991
10498,9.320804,4.421652,9.415771,0.44756696
10499,8.646296,2.9935262,9.88214,2.1998396
10500,11.799247,3.3978138,9.362527,2.764156
10501,4.6216574,3.6879177,7.78982,2.8731523
10502,4.4725184,3.1198974,9.021747,2.4934626
10503,8.816243,4.077901,8.650947,2.4916863
10504,8.413071,4.6542444,7.2101116,1.2026687
10505,3.5272894,3.822075,3.5531614,2.6358068
10506,7.0188384,2.8641536,5.340505,2.584143
10507,8.484493,5.094658,10.616703,2.796728
10508,8.70376,3.9028885,10.172951,2.1141965
10509,11.026476,3.4459229,9.85824,3.665345
10510,5.5694084,3.776067,8.34539,2.7093427
10511,7.64503,3.492868,7.932045,3.0361009
10512,6.9599323,3.8537862,6.5446773,2.1380274
10513,8.886216,4.4103556,8.2148285,4.3969784
10514,9.981563,4.002301,9.173046,2.1769524
10515,10.818579,5.050043,9.334718,2.9401295
10516,11.647454,4.156995,9.301974,4.3129807
10517,5.4179826,3.8998914,8.957206,3.0488844
10518,10.151835,4.517378,10.181002,2.8048272
10519,8.637427,3.9252918,6.5714,3.207858
10520,7.4127398,4.3533125,6.4060254,2.5802305
10521,5.7663355,3.7013175,9.594192,2.1760664
10522,5.2487154,4.5688834,10.099349,3.244478
10523,11.06216,3.4681687,8.967414,3.9003072
10524,9.608331,3.785691,8.240044,2.7526646
10525,5.2131743,3.6333294,8.713035,3.1291728
10526,7.5708447,3.297086,10.451988,2.0565724
10527,5.9898357,3.7205226,8.512287,2.8296576
10528,9.895296,4.401408,8.71262,2.5427337
10529,8.880849,4.1795797,9.38224,1.9891417
10530,7.8129025,3.992721,6.7970266,2.2097547
10531,7.9016857,4.132639,8.500832,2.8642886
10532,9.578624,4.6343255,10.886597,3.5236094
10533,12.771,4.734685,9.715964,3.0963075
10534,7.9300413,3.5007925,10.463144,2.8034167
10535,6.5183716,3.817709,10.639598,2.5422134
10536,8.943341,4.2980614,9.714364,3.049032
10537,9.506989,3.5971103,7.7000713,2.968372
10538,2.9855564,3.9855182,9.749843,2.159524
10539,8.503423,3.518993,6.2065935,3.1949112
10540,9.955378,4.949934,10.864424,3.3587406
10541,7.3079543,4.2669873,8.876748,2.4231808
10542,6.5395913,4.045426,9.364126,3.1676075
10543,9.805548,4.193109,9.798386,3.7824836
10544,6.705969,3.650122,9.801784,3.8089597
10545,11.68728,4.4063663,9.696455,3.1380305
10546,11.1060705,4.32695,9.516324,2.8283815
10547,6.8447146,4.370011,8.4838915,1.4630156
10548,7.5790715,4.3896394,7.3650403,2.4238472
10549,10.483405,4.4815636,9.199187,2.8636465
10550,8.044043,3.53942,9.890229,2.433375
10551,8.908397,5.2086496,11.691814,2.9682603
10552,8.725847,4.039159,8.382978,3.3512464
10553,10.803582,4.689359,9.262838,3.5444503
10554,7.3420377,4.0192413,8.151925,3.6432543
10555,8.538108,4.2973566,8.74686,3.5235693
10556,4.5351987,3.9584463,6.0445747,3.3372257
10557,2.0624998,3.8882444,11.128664,3.3341572
10558,7.1603527,4.331356,8.057146,2.6653085
10559,8.970164,3.181,7.681238,3.2306914
10560,8.995239,4.436857,11.344124,3.2592323
