id,hhb,hbo2,ca,na
10192,6.658837,3.593954,8.108473,2.6060128
10193,7.648191,3.5169957,7.386758,3.0993361
10194,7.3801584,3.2682712,5.0666137,2.5890667
10195,8.210716,3.6560385,8.247271,2.7950566
10196,8.225502,3.6640942,7.9445376,2.7631068
10197,8.889415,3.8672767,8.856618,3.3380442
10198,4.6156845,3.3623042,8.402917,2.3019538
10199,6.062123,3.5158494,7.2340555,2.3061008
10200,5.524994,3.263854,7.9368625,2.4664252
10201,6.3143516,3.529174,8.74761,2.2139888
10202,6.957469,3.4986494,8.59479,1.9515327
10203,6.539202,3.136028,7.9107623,2.7818308
10204,7.536678,3.6010034,7.650646,3.745772
10205,6.301556,3.741946,9.55002,2.0027905
10206,7.7470746,3.5521517,7.551479,2.3188686
10207,7.103986,3.4406524,7.886704,2.1187744
10208,7.167476,3.349689,8.430016,2.1471643
10209,6.9179187,3.3893828,8.056038,2.8849897
10210,6.8496275,3.265192,8.273783,2.6068017
10211,7.0585437,3.6010182,7.8151746,2.9852555
10212,6.945431,3.5245755,7.5921326,2.8394024
10213,8.458466,3.752546,8.404905,3.202895
10214,6.291608,3.647378,8.256321,3.059234
10215,6.2134905,3.5652902,9.006211,2.971591
10216,7.523778,3.6048083,8.2233925,2.4769382
10217,6.967002,3.5751266,7.431857,2.4110904
10218,7.0842147,3.528974,8.248509,3.2338607
10219,7.755129,3.5835445,7.2702866,3.4528918
10220,10.118344,4.099438,8.56763,2.9605682
10221,6.8258967,3.383736,7.839471,2.6815383
10222,9.408756,4.181903,8.871277,3.0182242
10223,7.7573686,3.4319382,8.408401,2.626072
10224,7.3432035,3.5040698,7.8638754,2.5506098
10225,6.3227386,3.346079,7.275485,2.8278437
10226,7.913307,3.7319708,8.327396,3.1748698
10227,6.0947833,3.6177728,7.9549756,3.471938
10228,6.406511,3.4021804,7.5271335,3.3411121
10229,6.5778594,3.45735,7.5159955,2.609237
10230,8.465767,3.2751918,7.7917886,2.098308
10231,7.391543,3.6697261,7.424428,2.414195
10232,7.422674,3.6912692,8.061558,2.308447
10233,7.4340773,3.7032561,8.441843,2.1034694
10234,6.6440873,3.4472146,8.385731,3.0968869
10235,6.6388807,3.6586714,7.468664,2.6675048
10236,7.082287,3.6674764,7.824062,2.2525315
10237,6.4166102,3.471761,8.305038,3.1116328
10238,10.420296,3.6226714,8.273438,3.2986085
10239,7.136517,3.753937,7.5776,2.616573
10240,7.436866,3.627661,8.024878,2.6208227
10241,7.7491097,3.7559216,7.1239133,2.7442396
10242,5.185346,3.6060245,7.327325,2.0468287
10243,6.186656,3.31281,7.011025,2.53137
10244,8.031248,3.2619343,7.4898143,2.1817682
10245,8.726823,3.1953743,8.620684,2.4046416
10246,7.5493546,3.5924973,8.680643,2.9737334
10247,9.193804,3.649186,8.874658,2.3137498
10248,7.6256943,3.6849337,7.8927326,3.277969
10249,7.151981,3.515472,7.730878,2.410574
10250,7.10359,3.457761,7.4793653,2.858036
10251,6.5786905,3.4236698,7.798452,2.7693632
10252,7.1702576,3.5009544,6.6757565,2.8980591
10253,5.210494,3.3415284,6.8450575,2.5352225
10254,6.0543585,3.5024512,8.690278,2.1640446
10255,6.2544265,3.4966593,7.992631,2.144343
10256,7.162963,3.7247894,7.222756,3.055969
10257,7.4698563,3.8028839,8.132331,3.4521525
10258,7.63021,3.6397204,8.447829,3.1631706
10259,7.5515194,3.5529394,8.219838,3.1691518
10260,6.642855,3.5226512,7.6002717,2.4487233
10261,7.3048744,3.672813,8.441518,2.0901074
10262,7.3253508,3.647607,6.2475863,2.6088183
10263,7.6765065,3.7490695,7.7877407,2.482091
10264,7.173409,3.660318,7.6251316,2.4123535
10265,7.1726537,3.6923199,7.8939285,2.9239361
10266,8.244135,3.72045,8.883431,2.7578096
10267,7.603976,3.301081,7.846123,3.3567028
10268,7.405487,3.6003163,8.26265,4.283284
10269,6.6627216,3.6311822,7.9194384,3.1006896
10270,4.7934065,3.183344,8.104782,2.7439222
10271,6.0814996,3.3664076,8.046365,2.7368581
10272,7.7757373,3.4877982,7.54411,3.360503
10273,6.6926894,3.585124,7.236769,2.29885
10274,6.6287365,3.4856107,7.4648933,2.8883173
10275,6.7073116,3.4917095,7.7433863,3.0174286
10276,6.297385,3.6643167,7.8869963,2.4117887
10277,6.650965,3.401616,7.840065,2.4108891
10278,6.505014,3.3449519,7.8972235,2.3464851
10279,6.894967,3.4425888,7.290887,2.6515217
10280,5.90642,3.5120466,7.8878303,2.6321616
10281,6.0771666,3.358813,6.37683,3.1827638
10282,8.235308,3.7381837,8.211982,2.273226
10283,6.70058,3.6710227,8.531893,2.1428149
10284,7.045857,3.4026966,8.253061,2.3294797
10285,6.759997,3.647623,6.002355,2.4684558
10286,6.619612,3.3980262,6.482584,3.0219755
10287,7.4115186,3.6317265,8.377918,2.6755714
10288,7.444116,3.4690795,7.6154795,2.8108897
10289,8.6076765,3.6879785,7.472456,2.3705425
10290,9.35701,3.8209462,8.742514,2.495214
10291,6.3367314,3.4691436,8.978562,2.5816407
10292,7.0753775,3.5080552,7.317461,2.7049508
10293,4.963245,3.367525,7.294144,2.1866546
10294,6.7421646,3.5335407,7.787789,2.4092684
10295,6.7465143,3.5751882,7.6134577,2.5748372
10296,6.093435,3.249171,8.413326,4.3339334
10297,7.372685,3.5457766,8.126311,3.213578
10298,9.278851,3.5084372,7.262258,3.0549874
10299,6.499323,3.4365897,8.284478,2.7423482
10300,6.5266204,3.3158972,7.961299,3.0525453
10301,6.7750306,3.9202359,7.331758,2.656026
10302,6.8545218,3.6561134,7.1560173,2.8636196
10303,7.7788434,3.5006516,7.278451,2.6895914
10304,6.071789,3.5938725,8.729414,2.6842616
10305,5.9545817,3.356295,6.172999,2.5417063
10306,7.0672507,3.440345,6.4777155,2.4971745
10307,7.9999876,3.383338,7.471625,2.6401687
10308,6.3261795,3.660371,9.492461,2.8095524
10309,7.280903,3.4867353,8.523174,2.6951447
10310,6.6298018,3.5641625,7.897891,2.2172585
10311,7.760068,3.654711,7.7999454,2.6491485
10312,6.7525706,3.572834,7.7086015,2.8523428
10313,7.9291654,3.6880376,9.45707,1.1653056
10314,6.8600273,3.5515227,7.649095,3.3697119
10315,7.306598,3.5332055,7.781336,3.5598354
10316,6.349841,3.5932503,7.8274927,2.8469474
10317,6.783403,3.3764658,8.010334,1.8562359
10318,6.5303183,3.4566395,8.365166,2.8107297
10319,8.363054,3.9629178,8.347082,2.6442518
10320,6.1744323,3.593443,7.39042,1.9896022
10321,8.777224,3.7440956,8.342582,2.455793
10322,7.469978,3.6038194,7.257102,2.948946
10323,6.9974055,3.3779109,8.261021,3.331575
10324,7.5335007,3.6700687,8.240758,3.1934092
10325,7.564891,3.534373,7.6859837,2.6576905
10326,6.46415,3.588657,8.78401,2.5760887
10327,6.0677276,3.4395864,7.9833446,3.5480976
10328,7.0009995,3.4321978,8.123888,3.2123165
10329,6.4931393,3.5792491,7.993155,3.1105425
10330,5.77485,3.427758,7.2713747,3.0378644
10331,5.5280375,3.2816803,6.9685183,2.2197967
10332,6.798225,3.4794416,7.8249745,3.0328164
10333,6.480263,3.2923293,7.8359914,2.4481564
10334,6.349795,3.5191503,6.838397,2.9288075
10335,3.0819654,2.9911056,7.054372,1.8802058
10336,7.0271764,3.385674,5.8319616,1.4826794
10337,6.124282,3.6332314,7.3761945,2.7774963
10338,8.122141,3.5216131,7.866786,2.8941383
10339,7.026925,3.4417422,7.1768184,3.227445
10340,8.780256,3.6965606,8.78379,3.4214356
10341,7.2142267,3.5799928,7.714508,2.8387074
10342,6.594628,3.4307182,7.907265,2.1911473
10343,7.6729574,3.6259484,8.396082,2.9321902
10344,6.585516,3.581484,7.223295,2.9565933
10345,3.9632058,3.159577,6.5660443,1.9741302
10346,7.515057,3.7096155,7.8816757,2.4769106
10347,6.6725955,3.5456145,8.051788,3.0263264
10348,6.836195,3.5751183,8.268045,1.686192
10349,6.3347025,2.9156303,6.356415,1.9040399
10350,7.0624495,3.1977427,6.1974006,3.5509613
10351,7.3202777,3.61877,6.8447227,2.8485312
10352,7.0814857,3.6590822,8.108774,2.8536837
10353,7.3587933,3.5001545,7.5758243,2.846074
10354,7.383608,3.566063,7.529598,3.9627075
10355,7.1042624,3.5635357,6.8104215,3.5355403
10356,9.510456,3.570719,7.117191,2.474306
10357,7.255475,3.5400617,8.089048,2.4907439
10358,8.433647,3.7989924,7.972934,3.0447173
10359,6.3864794,3.470389,9.099115,2.438953
10360,7.8660192,3.5079014,8.356281,3.5490384
10361,6.37722,3.2662864,7.946349,2.5560627
10362,5.824559,3.288963,8.040533,2.5485175
10363,7.5444627,3.7577248,8.328566,2.9981987
10364,6.7924824,3.7418141,8.319202,2.7424097
10365,7.030477,3.4883425,8.239962,3.466297
10366,7.501524,3.4591115,8.976878,2.4723496
10367,8.942878,3.8068824,8.948012,3.2283144
10368,6.6987677,3.4785326,7.594715,2.6199086
10369,6.889378,3.5445004,7.332523,2.1529422
10370,7.115146,3.6812227,7.5124817,2.7808645
10371,7.129447,3.775533,8.0096655,2.452712
10372,7.0536766,3.7358165,7.864333,2.9033973
10373,5.554574,3.2105172,8.080415,2.9822538
10374,8.2657585,3.692203,8.329571,2.5159342
10375,5.740785,3.2590685,7.9391785,2.6246607
10376,8.951618,3.7203212,8.29727,2.882592
10377,6.3801293,3.4533775,7.8252087,2.5700562
10378,6.3885064,3.3774745,7.8279867,2.8698664
10379,6.5376453,3.5295823,7.4899955,3.0090978
10380,7.7769575,3.6706934,9.278812,2.950346
10381,7.77063,3.628497,7.703077,3.0527482
10382,5.8709126,3.4466696,7.934674,1.8849528
10383,6.967249,3.5509777,7.138548,2.4811964
10384,6.8562927,3.4368556,7.9972243,2.0433362
10385,6.4326563,3.5229437,8.78346,3.0852904
10386,6.8612847,3.6068113,7.8049836,2.5160222
10387,6.653064,3.6326485,7.476328,2.6108289
10388,7.872371,4.019453,9.131356,2.6627316
10389,5.977505,3.4716709,9.054904,2.3518844
10390,7.2475443,3.610199,7.6763897,2.3715324
10391,7.1467786,3.5956557,7.60763,2.5857735
10392,6.705795,3.6244411,7.6338186,2.5353644
10393,6.3842435,3.3784132,6.857815,3.0736806
10394,2.485432,3.0085895,4.008909,2.1436172
10395,5.4280386,3.4361331,8.835144,2.2890046
10396,7.1511216,3.6193893,7.191445,3.0067747
10397,6.4564915,3.6432104,7.4686723,2.3035846
10398,5.30654,3.48145,8.5617075,2.9211388
10399,7.1400447,3.314222,7.741803,2.9347634
10400,8.44503,3.595611,6.9009314,2.596795
10401,7.0698767,3.5783057,7.7739196,2.8062613
10402,6.6095386,3.5449822,8.229601,2.2252502
10403,7.948431,3.5985506,8.682583,2.8122027
10404,6.694483,3.6145775,7.9630656,2.4934728
10405,6.2213674,3.6558487,9.416305,2.2708611
10406,7.215526,3.5772605,8.341215,1.875964
10407,6.989429,3.4199746,7.96872,2.369463
10408,8.683122,3.692205,8.75568,3.2968395
10409,7.493096,3.5777497,7.7947607,2.4254217
10410,6.3850956,3.6152472,8.345819,2.590619
10411,4.816018,3.3055964,8.224921,2.8857388
10412,3.0551667,2.5848448,6.101917,3.4714406
10413,3.8137724,3.235184,7.4842424,2.5914087
10414,6.408747,3.3098412,7.6594577,3.1752234
10415,7.6876493,3.726287,7.9829836,2.9535155
10416,7.568863,3.6269097,7.947017,2.7682455
10417,6.57246,3.8322382,8.572104,3.209105
10418,6.3955703,3.6291351,8.780206,2.5882926
10419,6.3356233,3.6986651,8.421619,2.9055362
10420,8.69793,3.8463926,7.809959,2.7429626
10421,6.613807,3.4791813,7.9514856,2.998409
10422,6.576745,3.533069,7.0109677,2.4090595
10423,7.57858,3.3515425,7.5076957,2.4176435
10424,7.247827,3.6218643,7.824035,2.8907104
10425,5.697872,3.2768688,7.8238783,2.2847357
10426,10.100387,3.925319,7.9228187,2.9476004
10427,6.1318126,3.4227116,7.705969,3.171991
10428,8.241466,3.5610337,9.542043,2.9215767
10429,6.6305914,3.4359958,7.1576276,2.8961883
10430,6.8388805,3.6899996,7.4911413,2.4425867
10431,7.655771,3.6686783,7.796312,2.403934
10432,7.710645,3.7367156,8.099188,2.4133525
10433,6.900289,3.4532342,7.7082796,2.9595132
10434,7.452622,3.7185671,7.867972,2.5919354
10435,8.455884,3.7408898,8.272,3.1295342
10436,6.4485664,3.5078552,8.361109,2.4565735
10437,7.48114,3.6196404,7.434768,2.76279
10438,7.6609917,3.8823783,8.599009,2.532284
10439,7.05338,3.5461195,7.848791,2.8660927
10440,7.4624753,3.457982,7.3101344,3.1170142
10441,6.7440667,3.5055873,7.3582783,1.6918342
10442,6.6698055,3.4733777,7.907385,2.8561625
10443,6.020183,3.6750493,8.732271,3.0226078
10444,7.058126,3.5471778,7.375938,2.4909577
10445,7.283686,3.515989,7.372702,2.6954482
10446,6.249967,3.7370334,8.710208,2.4711885
10447,6.4157734,3.4316843,7.9190683,2.3049893
10448,5.0159707,3.566375,8.257182,2.448915
10449,6.3655577,3.4433975,7.8887143,2.2377675
10450,6.6384525,3.4936862,7.6477094,2.4613175
10451,5.7530413,3.4294493,7.447096,2.5446227
10452,7.016288,3.3885949,7.6184916,2.7717748
10453,6.5577736,3.5512307,7.955458,3.3177629
10454,7.638408,3.5521307,8.006263,2.8382008
10455,6.634847,3.4824688,8.2727995,2.9525216
10456,6.154705,3.431609,6.689501,3.456735
10457,5.812444,3.3963175,7.94839,2.5169349
10458,7.7935705,3.7082984,8.066796,3.2894979
10459,7.226243,3.530628,7.6165333,2.3094478
10460,5.731508,3.3641593,7.757302,1.6413676
10461,6.0695124,3.4288883,7.754034,2.319302
10462,3.2551594,2.8174934,5.7874966,1.9248619
10463,6.94547,3.7106428,8.769062,2.015894
10464,6.847124,3.5291975,7.803258,2.2016022
10465,5.909976,3.50253,9.192152,2.7720344
10466,7.1939106,3.546444,8.009207,3.404077
10467,7.2207003,3.6458504,8.884955,2.1978693
10468,3.4915295,2.9770627,6.560073,1.8864112
10469,6.7760787,3.4961684,8.5000515,1.8768541
10470,7.040247,3.6527863,8.483552,2.770358
10471,6.779354,3.508194,6.94255,2.391272
10472,8.528379,3.768855,8.605088,3.1552985
10473,6.8100686,3.5281062,7.5072336,2.758272
10474,7.5027456,3.7537081,7.449678,3.4577813
10475,5.8223944,3.570472,9.004535,2.3688765
10476,6.98847,3.4428265,8.14256,2.373819
10477,7.069121,3.4687896,7.781187,3.371271
10478,7.187711,3.6020305,8.0053005,2.818765
10479,6.2762938,3.6270428,9.59018,2.269084
10480,9.253897,4.063443,9.200851,3.0509095
10481,8.888611,3.4159486,7.2811074,3.0686123
10482,7.0161266,3.4097157,7.7294936,2.6713998
10483,7.113312,3.575338,7.628133,2.9299467
10484,7.5690513,3.4243639,8.310553,2.6369522
10485,6.823114,3.5262902,6.951876,2.9635632
10486,7.3498726,3.7496126,6.440442,2.4095578
10487,7.2449403,3.6369455,7.672832,2.5375829
10488,6.897225,3.6743426,8.377667,2.9142036
10489,6.695142,3.5439703,7.1830425,3.2930954
10490,6.317852,3.564465,7.0748024,2.378565
10491,6.403185,3.45854,8.429136,2.0458739
10492,6.961177,3.5416086,8.193491,1.9043996
10493,4.6273084,3.1673594,7.629158,2.7074401
10494,6.4290237,3.3343005,7.4589944,2.0120656
10495,6.398698,3.4411404,7.5134654,3.241684
10496,6.9507146,3.442896,6.962257,3.3166802
10497,5.121567,3.1387348,6.1086535,3.0906887
10498,8.194814,3.6222496,8.143642,2.633446
10499,7.5569615,3.3232605,8.241838,3.1864545
10500,8.929879,3.7077305,7.0140424,2.7563834
10501,4.8928957,3.2684543,6.779907,2.6371748
10502,5.5745173,3.1169112,6.630589,2.629407
10503,7.8884544,3.464724,8.11959,3.2793543
10504,7.256184,3.4754465,7.352323,1.9958099
10505,4.552542,3.219575,2.9125073,2.3200283
10506,6.333618,2.992028,4.8172503,2.5708334
10507,8.093827,4.348976,9.512293,2.3869472
10508,7.2053366,3.5051205,8.055953,2.4784002
10509,6.814204,3.5636451,7.6891756,2.727044
10510,6.6887326,3.503935,7.446756,2.4015837
10511,6.38103,3.472491,7.609609,3.0244796
10512,6.3137507,3.4543366,6.9585176,2.2197492
10513,7.006093,3.538368,6.5210176,3.7408795
10514,6.752288,3.5546515,8.430945,2.1669073
10515,7.504283,3.8259568,8.304921,2.664915
10516,7.80003,3.899999,8.160034,2.4820144
10517,5.9610796,3.5298898,8.727697,2.7815363
10518,6.265389,3.480972,8.530883,2.8615167
10519,6.4620433,3.567723,7.5247145,2.0650353
10520,5.281788,3.0718174,6.917399,2.1186354
10521,5.788746,3.4398155,8.429951,2.1274848
10522,5.9577,3.7218635,8.487758,2.6037548
10523,9.332093,3.3743222,7.999012,2.3678203
10524,7.789564,3.2991176,7.504305,2.8298688
10525,5.9374185,3.557165,8.116877,3.3932486
10526,6.026033,3.428596,8.783041,2.2861128
10527,6.692749,3.5770314,7.2757897,2.6379466
10528,6.9131317,3.5473442,7.8700004,2.2699537
10529,7.99831,3.5821204,8.232573,2.2249002
10530,7.1847334,3.3285437,7.590084,2.6609004
10531,7.315734,3.3920166,7.736099,2.6212764
10532,7.3444424,3.5778081,8.340866,2.763059
10533,10.496951,3.868223,8.649671,2.4495833
10534,6.5505214,3.5508976,8.105409,2.7566025
10535,6.3255653,3.53868,9.034006,2.0172734
10536,6.9754124,3.5561037,7.965887,3.23532
10537,7.737979,3.4361224,6.452875,2.7455544
10538,7.170327,3.454679,8.080693,1.9431425
10539,7.6199417,3.5402036,7.426014,2.837296
10540,6.48867,3.5732598,8.296957,2.9273884
10541,6.5995407,3.6851718,7.5266438,2.6036136
10542,6.501847,3.6754658,8.529024,2.601598
10543,8.575936,3.553339,7.5472445,3.081839
10544,6.8159356,3.268631,7.89265,3.0500124
10545,9.764556,4.300708,8.30204,2.4681087
10546,9.161471,3.7366161,6.8090463,2.32828
10547,7.9887605,3.4432123,7.133279,2.1197064
10548,6.8827314,3.6007886,7.2436075,2.2383118
10549,6.8134494,3.5359867,8.068438,2.3330173
10550,7.689041,3.5807598,7.778793,2.4931324
10551,8.714795,4.1662784,9.591835,2.9448936
