id,hhb,hbo2,ca,na
10126,5.4246545,3.1840672,6.752865,2.728941
10127,4.7043133,3.5433397,9.559591,4.062908
10128,8.637625,4.2885036,9.586214,2.8692043
10129,7.8675065,4.161107,10.19964,2.99546
10130,7.214059,3.9168277,8.99772,3.1554067
10131,7.1596055,4.5084467,12.527855,1.5539986
10132,7.6866837,3.9257402,8.463134,2.5483615
10133,10.311801,4.572885,7.756342,3.3393085
10134,8.9751425,3.7061656,6.172497,2.6001081
10135,6.7080455,3.4548893,7.6291733,4.115684
10136,11.601211,4.633267,9.828368,2.8807802
10137,7.0986266,4.0526867,8.745902,1.5545306
10138,6.7922926,3.7330244,8.2411,2.5828266
10139,8.994462,4.232048,9.580053,2.4060035
10140,6.442236,3.4511302,8.447915,2.4296389
10141,3.7136986,3.1942956,3.9091392,1.8091818
10142,8.103653,3.5425131,7.0565877,3.4808435
10143,4.0096507,3.6313026,9.1496935,2.205933
10144,7.297023,3.9009233,9.499343,3.0716505
10145,9.4175415,3.9032934,9.304844,3.6543202
10146,7.837545,3.6752079,9.290999,3.669708
10147,8.562853,3.5156114,7.0716558,2.6937315
10148,6.277921,3.4086814,7.1248984,3.983912
10149,10.082722,3.5497825,6.884797,2.6083157
10150,6.777486,4.244762,8.336716,3.6535797
10151,6.402554,3.3369498,9.345832,2.4308047
10152,6.013964,4.009784,8.419188,2.3308144
10153,8.242952,3.888965,8.532077,2.026082
10154,10.796241,4.1507454,8.305587,3.4178097
10155,4.8345246,4.4269533,8.949304,2.689558
10156,8.3720455,4.2430496,10.05451,2.977294
10157,6.2113886,3.7360795,9.235142,3.10031
10158,6.8583956,3.7191179,9.695084,4.140236
10159,10.745542,4.3566318,10.967485,2.5418863
10160,6.148498,3.485407,9.395772,3.0834215
10161,6.2250304,3.472145,8.772415,3.4954858
10162,11.2682295,4.9768276,9.934996,2.9603653
10163,8.061279,4.2108974,8.102049,4.2706156
10164,8.318846,4.2830644,9.97573,3.345677
10165,5.9128933,4.029484,10.552451,4.5794563
10166,7.6326814,3.6866891,9.262724,1.9409631
10167,8.801853,4.377365,10.459413,3.2626233
10168,9.339972,5.0436106,7.669201,1.720891
10169,8.095577,3.9468377,9.28176,3.6175947
10170,7.3824625,3.926162,10.943434,2.433723
10171,8.690488,3.9424,9.231988,3.8521583
10172,6.884172,3.9820962,10.4040365,1.7623948
10173,5.751647,3.469185,8.302471,1.5337205
10174,9.716319,4.3180256,9.234344,2.798563
10175,4.040254,4.2120047,8.584567,2.556081
10176,5.58438,4.2787886,9.436486,3.3128812
10177,6.682061,4.1714334,8.55941,2.7528474
10178,10.044874,4.1765957,8.789758,3.5411208
10179,6.7455187,3.618695,8.9307375,3.4783595
10180,3.5331519,4.330853,9.449867,3.2721202
10181,5.2064004,3.9353874,11.157536,3.6134124
10182,6.1973805,3.7417505,9.728176,2.5103614
10183,6.306318,3.8250945,7.9041395,2.936767
10184,10.784685,3.997325,8.31468,3.7664428
10185,8.141126,3.9937427,9.747611,3.253908
10186,7.955973,4.3038197,9.118901,3.661235
10187,7.195272,4.4418797,8.414392,1.8181324
10188,7.1598754,4.186837,6.596111,2.5144155
10189,7.2013593,3.4745588,8.885626,2.5962613
10190,10.255665,4.6428666,9.1284895,3.5779684
10191,8.254471,4.0683846,8.080558,4.499371
10192,6.6919203,4.1598024,8.859868,2.8041506
10193,13.457313,4.212204,9.0871935,5.0250196
10194,8.2490425,3.2759018,6.3064766,1.6628708
10195,8.143591,4.3670893,10.083033,2.843058
10196,9.040498,3.992252,9.494547,2.71891
10197,12.131962,4.2943144,10.848242,4.12835
10198,2.7828147,2.8729942,9.894142,1.8336868
10199,6.3795676,4.5016403,8.343506,2.8770108
10200,5.1841955,3.4857767,9.643008,2.7016983
10201,7.0902095,4.153818,9.146318,2.369348
10202,8.579927,4.127084,10.940172,2.264386
10203,8.333646,3.170573,9.4629755,3.9576807
10204,10.821266,4.407279,10.161291,4.53409
10205,10.608337,3.4692364,12.419791,1.5208242
10206,6.623749,3.9948802,7.9937434,2.554609
10207,9.348198,3.9211974,8.378189,2.8023572
10208,5.809469,3.37296,10.123598,3.8919482
10209,13.37937,3.9863803,11.012299,2.6151583
10210,6.0602255,3.3394961,8.882375,3.097944
10211,6.3789043,4.134081,10.52528,3.0789158
10212,7.911077,3.7402105,7.705753,2.977705
10213,10.919868,4.6727023,9.006048,3.535954
10214,8.0798435,4.0958443,8.074518,4.151704
10215,4.9029284,3.3157928,9.406783,2.5090346
10216,8.417133,4.054325,9.440157,1.9706331
10217,6.5350914,3.710758,7.12085,2.226448
10218,8.225435,3.7315824,9.587945,4.185812
10219,9.527891,3.6144407,8.577349,4.012556
10220,12.715813,4.453641,11.526473,4.176482
10221,9.532343,3.795577,8.562015,4.1801596
10222,12.706572,4.148593,9.498348,3.6222556
10223,10.795245,4.1614304,10.864575,3.9450839
10224,10.000098,4.206711,9.067631,2.3509016
10225,6.122477,4.2880154,6.641853,2.9685729
10226,10.9785385,4.1646557,11.694261,3.6642582
10227,7.6337223,4.230485,9.439607,4.0049133
10228,3.7317324,4.094466,6.990549,3.818222
10229,4.9754577,3.6156564,7.2857776,3.0278661
10230,9.419118,3.6757839,9.52462,2.112947
10231,11.395094,4.8913054,8.296702,3.216967
10232,8.775687,4.2773495,9.038256,2.5851302
10233,8.017044,4.2463455,10.094245,2.0840483
10234,7.2588334,3.8622873,8.484348,3.960128
10235,8.070173,4.0789766,8.819322,3.1529982
10236,8.147783,3.9210393,9.519724,2.5545075
10237,2.7128992,4.0111613,9.764852,3.543431
10238,11.741076,4.096415,10.602339,3.9620275
10239,11.158842,4.4214287,8.770009,3.121615
10240,7.0415792,3.664444,8.729073,2.752645
10241,8.480192,4.480686,7.4744596,2.8663287
10242,8.303859,4.7397475,9.041593,1.8691394
10243,9.428212,3.9167747,9.071278,3.469086
10244,11.308649,4.2509136,9.295396,2.7923355
10245,9.068828,3.2471359,9.618983,1.7604914
10246,9.385362,4.103401,10.462245,4.00657
10247,11.836327,4.1698074,9.81968,2.5347717
10248,10.3212385,4.3064117,9.208362,3.874236
10249,2.5163338,3.5452523,8.82128,2.2749572
10250,4.9256244,3.7599473,8.588817,3.578558
10251,9.197591,4.507863,9.416278,4.2696342
10252,8.372356,4.184368,7.2607255,3.194929
10253,3.3837657,3.6082144,6.4421034,2.8277843
10254,6.8139853,3.7659535,10.565362,2.3749151
10255,6.1045923,4.0853667,10.042394,1.3796941
10256,5.5536437,3.8873007,9.146213,4.1130133
10257,10.452652,4.7749877,9.465395,3.83938
10258,8.421047,4.18549,8.378607,3.3930404
10259,8.874188,4.024111,9.78284,2.4805546
10260,5.2315693,4.039549,7.4567027,2.326342
10261,8.579411,4.3446407,9.987134,2.0811415
10262,9.159721,4.0285444,6.141852,2.0408182
10263,10.560946,3.9744785,8.185316,3.1668925
10264,12.373575,4.4165764,10.611168,2.7487288
10265,8.0752325,4.664345,8.843586,4.2977057
10266,9.336105,4.2559023,9.85334,2.8387637
10267,8.497616,3.3035722,6.192967,5.2085605
10268,8.167011,3.8307595,8.331824,5.6524434
10269,7.573911,4.227363,8.608729,1.6474494
10270,5.9349036,3.6049948,9.575288,3.1479008
10271,5.5668197,3.3998845,8.393127,2.1182792
10272,9.397514,3.5466878,7.5746703,3.5404186
10273,2.7071671,3.695047,8.057816,2.8919265
10274,7.769477,3.6307385,7.7549944,3.2397108
10275,7.7023373,3.8063755,9.528145,2.2089572
10276,6.062166,3.8150322,9.573215,2.1367507
10277,8.800106,3.606242,8.3601,2.5387433
10278,6.852581,4.140373,10.220266,3.8829448
10279,5.6693473,4.1926675,10.293079,3.8655255
10280,3.5319898,3.6450233,9.416175,2.2066288
10281,6.6796546,3.694336,6.4175744,4.1512184
10282,11.292896,4.593222,9.489177,2.9811697
10283,5.285531,3.9242718,10.3781595,1.6338995
10284,9.122981,3.3580794,9.807539,2.4118295
10285,6.2666707,3.6236138,7.151983,1.9979258
10286,6.1214347,4.104432,6.783055,3.1133344
10287,8.8105345,4.3803296,7.747078,3.0815043
10288,7.151916,3.5491242,9.689246,2.8369222
10289,9.210993,4.724371,8.133303,2.1979527
10290,11.047674,4.3190527,10.879824,3.0656896
10291,6.3734484,3.1316097,9.452471,2.0082204
10292,6.444961,3.752036,4.92018,2.5724845
10293,4.8664985,3.7110615,7.313463,3.7827194
10294,8.641642,4.2371063,7.309577,3.1530774
10295,9.835574,4.3299685,9.929565,3.7647986
10296,7.1745214,3.5860486,11.408872,5.807788
10297,8.780924,4.0938907,9.740855,3.5384321
10298,8.060916,3.2396603,7.1929035,2.8414314
10299,9.049272,4.029792,8.234285,2.7433236
10300,4.0532074,3.8113842,7.6343274,2.4539022
10301,11.512867,4.770755,10.518761,3.4151351
10302,8.376533,4.1035175,7.828397,2.7685037
10303,7.723184,4.0562105,6.7282205,3.4163897
10304,6.5832767,3.8149939,11.52835,3.1571405
10305,5.8807855,3.6737237,5.455642,2.208228
10306,6.9660482,3.5148885,5.985928,2.6593807
10307,7.1108418,3.726845,6.8567753,3.3314013
10308,7.7425675,4.893339,11.683124,3.5688527
10309,7.426993,3.4044237,8.982797,2.9881523
10310,5.7014856,3.4501474,7.821596,1.8771422
10311,7.444103,4.7611976,8.810131,3.58699
10312,5.38258,3.6753507,7.357999,3.5535164
10313,9.18539,3.7544098,12.857863,1.1331034
10314,7.569624,3.9886622,9.609313,3.2600315
10315,7.748903,4.0498,8.098259,4.1594076
10316,10.194836,4.298359,8.374302,4.6375246
10317,4.5028253,4.199869,11.046373,2.2905846
10318,7.4742217,4.3302836,11.712623,2.4451535
10319,9.799411,4.9175935,9.092815,2.558523
10320,8.347835,4.0228662,9.519631,1.7520374
10321,9.990249,4.590402,9.288052,2.3834286
10322,6.3923144,4.128664,8.279268,2.9306693
10323,11.168497,3.2860284,9.638291,3.9908466
10324,8.536674,3.6160936,10.0703125,3.3902194
10325,12.843074,4.2143383,8.884589,3.7186515
10326,9.192059,4.6044893,11.025168,2.3843622
10327,5.500866,4.1221857,8.816272,3.7695122
10328,6.3849607,4.1573896,9.407127,3.347829
10329,6.272922,4.2394643,9.1834,3.6520798
10330,4.44833,3.8547726,9.559483,2.7428586
10331,6.709732,3.2888958,7.743182,2.561161
10332,9.922711,3.621678,9.2742,3.1357713
10333,8.497246,4.34725,9.124349,3.079998
10334,4.394142,3.4143083,6.7291884,3.291592
10335,3.5265079,3.471243,8.020023,1.7522911
10336,7.142097,3.8126593,5.716296,2.072927
10337,6.971831,3.6031566,9.085739,2.710675
10338,11.702629,3.7646055,8.6008005,3.684478
10339,7.40694,3.8352966,7.292033,4.100418
10340,11.882964,4.4323034,10.172399,4.995968
10341,9.142219,4.359457,10.223988,2.6487095
10342,12.3402,4.036595,12.645291,2.718315
10343,8.07976,4.2652965,9.219461,3.1165974
10344,5.5249486,3.7397318,7.2970643,3.5071278
10345,4.5683155,3.9149437,7.29069,0.6235712
10346,7.7074075,4.4576607,9.636489,4.384335
10347,6.9091315,4.005555,8.435033,3.3862183
10348,8.207172,4.8568406,10.416518,1.7821033
10349,7.1702614,3.3072884,7.8643475,1.6461117
10350,8.103893,2.9412262,5.586764,4.0294075
10351,10.131646,4.590896,7.768291,2.304974
10352,8.660233,4.1341553,9.381435,3.7921436
10353,7.6203976,3.9510064,8.177939,3.5185833
10354,10.174183,4.885074,9.71172,4.213563
10355,9.692586,3.8905475,6.985382,4.336295
10356,10.369334,3.8312447,6.3877535,2.3404007
10357,10.029715,4.232242,10.043342,2.5001562
10358,10.597256,4.295043,8.409301,3.343486
10359,5.1726255,3.9418356,11.066522,2.6910236
10360,7.8860135,4.0600185,9.700488,4.7657537
10361,9.136481,3.9507043,10.304737,3.1673186
10362,6.4450073,3.517264,8.810106,2.6197653
10363,8.504054,3.98295,8.743253,2.6932154
10364,9.402812,4.03232,9.663226,4.0694
10365,5.993942,4.0180016,9.891095,3.6648235
10366,6.7503777,4.27217,10.271523,2.861897
10367,10.660957,4.1520844,10.909398,4.9182367
10368,7.0108566,4.342864,8.366251,3.5604532
10369,7.8904233,3.8912587,8.570155,1.865256
10370,10.992395,3.721814,8.708188,2.9005356
10371,0.8123361,3.260496,4.7751794,1.3998985
10372,8.350088,4.383397,8.267898,2.6468787
10373,6.3531265,3.3440106,8.428654,2.6044357
10374,8.3780365,4.2446194,9.158898,2.4774857
10375,3.9476304,3.3751833,8.279805,2.6000118
10376,10.489387,4.3902445,9.306348,2.0279799
10377,7.567317,4.4278316,8.950411,2.1411839
10378,3.339057,2.4744296,6.616806,4.035329
10379,6.7911997,4.54914,7.541017,2.3804336
10380,8.214192,4.5578957,10.648307,4.3294396
10381,8.745613,3.7084708,8.169609,3.522207
10382,7.2770357,3.9142222,10.068382,2.6574774
10383,4.4772925,3.7873182,7.4401593,2.0387769
10384,8.218715,3.6869128,7.401993,2.4916987
10385,5.4356456,3.9414895,10.8520155,3.167341
10386,10.394733,4.050338,8.974915,2.401956
10387,7.5452986,3.8733602,7.9989343,2.2181072
10388,8.7056055,4.1104155,11.065838,3.1661723
10389,5.3702836,3.9981785,12.004408,2.9289677
10390,9.798908,4.9946194,8.702472,3.61248
10391,9.720502,3.9903457,8.730299,3.117844
10392,8.939772,4.6693177,11.531464,2.4686265
10393,4.7546816,4.0120726,7.217615,3.0747354
10394,3.294447,3.3929038,5.678717,2.4487548
10395,6.5573764,3.3877912,9.560896,2.1650887
10396,9.608778,4.2346888,8.999192,3.6478443
10397,6.3891354,4.006235,9.686806,3.549318
10398,1.737639,3.7140262,10.685841,3.6165788
10399,8.838128,3.5894291,8.625518,4.213752
10400,7.4329734,3.7549636,6.773836,2.3037174
10401,7.2942705,4.2553263,9.1507845,3.8214097
10402,8.044966,4.1578145,9.360264,2.198441
10403,9.623036,4.1655016,10.795241,3.5634098
10404,9.7010975,4.0529137,9.674763,3.5306134
10405,4.1045065,3.1844697,12.724132,2.0447254
10406,8.934476,4.238549,8.349178,1.9907918
10407,8.110275,4.0860195,9.688955,2.2437851
10408,9.964773,4.1769023,9.648552,3.8923686
10409,6.467068,4.076455,8.401503,3.1502662
10410,9.329184,4.012978,9.900028,3.2167606
10411,3.1823409,3.5748782,9.101976,2.421873
10412,3.4060133,3.1412132,7.945515,4.3359413
10413,7.535016,3.8046043,9.618475,3.5308352
10414,6.6127586,3.8286974,8.552939,3.833374
10415,10.035163,3.735684,9.493533,3.8751223
10416,6.993259,3.735331,10.110133,3.754044
10417,7.070087,4.7158628,8.958425,2.070056
10418,5.6868873,3.8624494,9.251509,2.682676
10419,7.0805044,4.092267,10.31406,3.0344837
10420,10.499289,4.297185,10.952062,3.6919363
10421,9.465755,4.3919487,10.207492,2.5722156
10422,8.075136,4.0762243,7.1864986,2.52812
10423,8.839816,4.0815983,9.612998,1.9031593
10424,8.357604,4.4452124,8.112364,2.2737267
10425,7.795387,3.7021124,8.754119,2.1271605
10426,10.585771,4.634035,10.477497,3.3411202
10427,5.1778297,3.918968,8.522521,3.5760353
10428,9.641893,3.774641,12.02286,3.6188014
10429,6.014545,3.6069443,7.9059076,3.4240928
10430,7.5300975,3.4963655,6.7950573,3.1027687
10431,8.782834,4.068241,8.527747,2.9327724
10432,8.651774,4.5170197,9.686907,2.4140887
10433,11.047315,4.090424,10.0146055,3.4080355
10434,10.814264,4.5274777,9.462899,2.5437567
10435,9.975138,4.387841,9.79702,3.6644645
10436,6.155105,3.6886687,7.203465,3.2627594
10437,8.090372,4.4979506,10.371387,4.5158772
10438,8.911877,4.6490364,10.412016,2.764906
10439,5.5247993,3.9217834,7.4578648,3.461083
10440,7.996038,4.296517,7.4220824,4.177537
10441,7.855519,3.8522193,7.513871,2.4290462
10442,11.010931,4.2420797,8.434929,3.4440272
10443,5.3001766,4.105695,10.068049,3.5373645
10444,11.900005,4.6590433,9.214213,3.1612556
10445,11.072197,4.304241,9.78805,1.4916978
10446,8.388247,4.1995583,10.342012,2.8227987
10447,5.527961,3.7207007,8.493057,2.451805
10448,3.0426052,4.0941434,8.513994,3.743588
10449,8.036154,4.1532464,9.824777,3.091506
10450,6.0253277,3.0408144,8.349777,3.2076364
10451,11.139135,5.1991487,9.417446,3.0032218
10452,12.817311,4.2730513,10.534082,3.3532712
10453,7.949107,4.471346,9.413136,2.9694605
10454,11.840426,3.8488927,10.138775,3.8393066
10455,7.976112,4.510462,8.538656,3.4918604
10456,6.715445,4.1136913,8.053184,4.4144344
10457,8.529863,3.0699332,10.274722,3.4606614
10458,10.888375,4.4249687,10.187446,4.277406
10459,7.2595806,3.6914284,9.043587,1.7730358
10460,6.561782,3.767903,8.31851,1.8729496
10461,7.0035725,3.6960526,10.38282,2.203673
10462,3.853676,3.0698366,7.104104,1.2361729
10463,5.5237536,4.0215054,8.291109,2.0694134
10464,12.088641,4.3418207,10.623005,2.2909453
10465,7.485518,3.962771,9.832997,3.050251
10466,8.956085,3.7390335,7.520148,3.705673
10467,9.681507,4.244108,10.946393,2.8361845
10468,4.176584,2.9356651,6.6200905,2.5083854
10469,7.612639,3.7484071,10.504847,2.4009004
10470,8.876413,4.6369843,9.392283,3.5911856
10471,5.8432465,3.6506066,5.785155,2.4301271
10472,10.210198,4.376856,9.642681,3.9547312
10473,2.641647,3.2517607,7.960922,3.3943486
10474,11.294441,4.4277344,8.58008,4.036009
10475,5.7840557,4.568817,10.233062,2.5372112
10476,8.264814,3.9592173,9.222677,3.236645
10477,9.149205,4.175762,11.092563,4.9152
10478,3.8191552,3.861864,6.6978865,3.0285587
10479,4.399953,3.2249079,9.424972,1.1033902
10480,10.410832,4.499574,9.972697,3.3092752
10481,8.811638,4.087164,7.9302926,3.1922696
10482,9.243738,4.032305,9.937311,2.9257233
10483,10.332597,4.5475254,9.842124,3.0734937
10484,6.7522197,3.9955666,9.750983,2.7306666
10485,5.8221135,3.9315119,7.744796,3.0436773
10486,9.930824,4.137292,6.9177947,2.575376
10487,11.779428,4.739569,11.2451515,2.417498
10488,10.110211,3.9515061,9.522597,4.024766
10489,7.7967734,4.2790713,8.867491,4.450219
10490,6.5313683,4.3017683,7.600699,2.58198
10491,8.119961,4.206784,9.192966,2.1533818
10492,9.087752,3.721869,8.647249,2.7882473
10493,5.9906797,3.0929418,9.969,2.9067042
10494,6.0035825,3.5917487,7.645753,1.7509149
10495,5.733361,3.8909862,8.145138,3.2381322
10496,7.335499,3.807711,7.4455056,4.569518
10497,6.359068,3.1642008,6.96172,4.0374384
10498,9.35661,4.202411,9.135837,0.46699435
10499,6.978305,3.6743112,9.168556,4.388735
10500,10.711744,3.68646,9.07965,2.9616923
10501,4.0347347,3.6994019,7.8112273,2.3180985
10502,3.9143374,3.6888778,8.322453,3.4001772
10503,8.9064,3.8174992,8.357104,2.865643
10504,8.623877,4.113215,6.9856896,2.0583732
10505,3.2893631,3.8233314,2.8741083,2.5670786
10506,6.3786793,3.7964952,5.743788,1.4404175
10507,7.816584,5.348827,10.886287,2.6130338
10508,9.176613,4.224313,10.454424,2.4154572
10509,10.828875,3.4149852,10.385541,4.1050997
10510,5.3594637,3.7278414,8.972545,2.9236503
10511,7.632402,3.572809,8.436502,3.8930569
10512,6.8069553,3.8191059,6.362493,2.4459376
10513,9.071974,4.538542,8.673902,3.6993375
10514,10.133481,3.9520726,9.57773,2.2225997
10515,10.701559,4.7931867,10.344241,3.1116977
10516,11.087332,4.588479,9.19002,3.1362529
10517,5.856542,4.021098,8.899275,2.7745624
10518,10.478658,4.4784527,9.648991,3.2576547
10519,8.355694,4.0202246,7.8292546,3.4375136
10520,6.3692245,3.2217875,7.6154494,2.4387052
10521,5.205911,3.9322312,9.910801,1.4494739
10522,5.556301,4.456178,9.632374,2.847146
10523,11.25931,3.4196153,9.708596,2.8260357
10524,9.389298,4.074497,9.283341,3.860778
10525,5.1080585,3.429595,8.544562,3.966019
10526,6.4440055,3.6873243,10.608113,1.921893
10527,5.7718487,4.0339136,7.3868814,2.9911287
10528,9.041097,4.1845922,9.33677,2.621709
10529,8.780532,4.1720977,9.775124,1.5218079
10530,8.883618,3.6237133,7.206901,3.2043395
10531,6.7957892,4.3296204,8.54358,2.904791
10532,9.118785,4.123538,11.014081,3.497335
10533,13.233708,4.867037,10.165665,1.8946791
10534,7.665922,3.6928651,9.74079,2.5580802
10535,6.6427817,4.112235,10.088299,2.469915
10536,8.682687,4.0617094,10.070544,1.8641305
10537,9.056538,3.524248,9.4547,2.028163
10538,4.0369387,3.798374,8.353558,1.805754
10539,9.473345,3.5232527,5.8599663,3.5252314
10540,10.504899,5.0310154,9.689181,2.677948
10541,6.5861254,4.1774616,9.069555,2.291823
10542,6.8496056,4.03892,10.073754,2.3583133
10543,9.813645,4.562757,11.956458,3.3758287
10544,7.3105955,3.280767,8.514757,3.3143616
10545,11.589577,4.3909955,11.358878,2.8368776
10546,11.106814,4.706754,8.529806,2.4805636
10547,6.476274,4.1938777,8.966999,1.9364088
10548,7.866986,3.9123232,8.648739,2.4436126
10549,10.625245,4.5796027,8.711944,2.5009623
10550,7.973911,3.6037529,9.0276165,2.384859
10551,9.359522,4.787068,10.245438,2.3659253
10552,8.350067,4.2245493,8.552818,4.1875563
10553,10.4055805,5.3387437,8.759128,3.1886435
10554,7.7997932,3.7658927,8.500272,2.8924558
10555,9.165663,4.1617393,8.981371,3.1590655
10556,4.747565,3.217917,6.5552216,3.4439292
10557,1.0420599,4.1623726,10.277596,2.9863899
10558,7.688258,4.57542,9.770219,3.0650403
10559,8.67589,3.575596,6.732623,2.7315164
10560,9.201229,4.3408275,10.1703615,2.6839278
