id,hhb,hbo2,ca,na
10043,7.627216,3.688082,8.046492,2.916472
10044,6.6584063,3.81552,8.752799,2.835736
10045,7.0650635,3.5248468,9.049538,2.8652952
10046,5.874556,3.5533063,8.493119,2.831392
10047,6.25978,3.4102964,9.040368,2.8184123
10048,6.9565415,3.345937,8.651528,2.6399806
10049,7.477037,3.608056,8.276039,2.7748928
10050,6.0919247,3.424879,7.791003,1.8784139
10051,6.9998856,3.4487112,7.329272,2.4886303
10052,8.107582,3.5982993,8.305873,2.7300844
10053,6.4558268,3.6018045,8.598303,2.633644
10054,7.1129255,3.7085743,8.236611,2.5615158
10055,5.589515,3.3029065,7.871213,3.3814194
10056,9.280989,4.4758906,9.176471,2.7614477
10057,7.528654,3.5726013,7.90278,2.3186536
10058,7.39224,3.5651352,8.77585,3.283757
10059,7.172041,3.232846,7.139293,3.62086
10060,7.674271,3.3780727,7.433299,3.1559792
10061,6.3781676,3.5362542,8.097124,1.862251
10062,7.1627054,3.4591417,7.4586477,3.1784203
10063,8.80639,3.705392,7.767969,2.9777143
10064,7.262888,3.6006222,7.465729,2.989521
10065,7.1118293,3.6566956,7.756165,2.4580157
10066,7.209327,3.6006002,7.7376842,2.803354
10067,8.246679,3.461756,6.5724163,2.5733645
10068,8.130179,3.5852087,8.766397,2.9131021
10069,7.2682085,3.6852505,7.985562,2.4196632
10070,6.619851,3.6200829,7.90456,2.6724868
10071,4.6453757,3.5287633,9.149222,3.371243
10072,6.114322,3.3239217,9.641261,3.0448842
10073,7.558964,3.53288,8.161913,2.6617942
10074,7.9287863,3.4519656,8.601557,3.3480558
10075,8.471144,3.7766402,9.292494,1.9825972
10076,7.184691,3.6212268,9.408906,1.9779669
10077,7.30135,3.6594954,8.654076,2.165791
10078,7.2252626,3.4932122,7.532635,3.3055568
10079,5.950251,3.431193,8.607725,2.158615
10080,6.8581686,3.5558958,7.983354,2.5333264
10081,6.1341004,3.4684157,7.333836,2.079564
10082,6.699509,3.6373608,8.260636,2.6969354
10083,6.283707,3.4605265,8.691583,1.9438014
10084,6.4066186,3.360069,7.117967,3.5295362
10085,7.7452474,3.6209893,6.218803,4.1010656
10086,8.542019,3.3746643,6.9072533,2.93251
10087,7.8688207,3.6359003,6.399441,3.1495066
10088,7.1502957,3.5392716,8.050958,2.955012
10089,6.9759665,3.4593015,7.248834,2.278153
10090,7.423946,3.5723116,7.656737,2.4374619
10091,3.5190287,3.1368232,7.380792,2.2021637
10092,4.3278456,2.921763,8.32044,1.0548738
10093,4.3313723,3.2691684,6.599041,1.5341893
10094,5.52387,3.249937,6.6352143,1.9308403
10095,7.0416975,3.4042656,8.158289,2.1748552
10096,5.5695305,3.3554235,8.421207,2.5006711
10097,6.748623,3.4960856,7.584569,3.343272
10098,9.829409,3.8850873,8.786733,2.560864
10099,7.808191,3.6025999,7.998952,2.7591372
10100,6.25187,3.542118,7.3983765,2.986161
10101,5.9294043,3.5692666,8.818297,2.2368667
10102,1.8170681,2.8353944,6.684761,2.113326
10103,6.0928707,3.5456128,8.132723,2.611502
10104,3.9385552,3.0949473,6.626608,0.9596298
10105,7.7968144,3.5871043,7.8318367,2.4860659
10106,6.9813523,3.646401,9.471058,3.046203
10107,6.6055484,3.4505205,7.0588164,1.94001
10108,7.3765407,3.5528119,7.6738067,2.6196468
10109,6.7449822,3.7248585,8.341835,2.8836415
10110,8.603331,3.8420525,9.151862,1.7978789
10111,8.18862,3.8057597,7.772426,2.9430761
10112,8.320572,3.9587142,7.953794,3.1191168
10113,7.1405783,3.546924,8.232195,2.580261
10114,6.03306,3.3260233,6.978546,2.4280381
10115,6.9876275,3.4851809,6.766542,2.7549775
10116,7.129068,3.3165433,6.5784855,2.0582647
10117,6.05409,3.3963459,8.652387,2.4604335
10118,7.29954,3.3667724,7.0426083,2.5663068
10119,7.6893835,3.4589932,7.925325,3.0362067
10120,5.975573,3.371295,8.850878,2.4973173
10121,6.650875,3.3586276,8.643859,2.5544693
10122,6.5153427,3.6448767,7.9400935,2.3142915
10123,3.2799776,2.825171,6.8175497,2.3234634
10124,6.81089,3.538507,8.755261,2.7846203
10125,5.7145085,3.2989368,6.3550096,4.1087675
10126,4.8697863,3.2623358,6.091253,2.5110805
10127,6.038806,3.5703688,8.590738,3.1362
10128,6.9497147,3.6587415,7.63509,2.7213628
10129,6.7372074,3.313859,8.249401,2.3056345
10130,5.084521,3.1994991,7.4242873,3.0201147
10131,6.061416,3.6337328,9.381635,2.0228968
10132,5.118384,3.3300421,8.2705345,2.4131322
10133,7.5222597,3.6261628,7.829204,2.6522408
10134,7.064337,3.4569604,6.9390883,2.2753172
10135,6.7703085,3.2812169,7.316372,3.106983
10136,9.518379,3.9372542,8.589522,2.8142157
10137,8.172506,3.590789,7.3228097,2.0407846
10138,6.672041,3.4062152,7.691896,2.8289483
10139,8.137899,3.7581058,8.467059,1.6351899
10140,6.162545,3.2632992,7.643811,2.5001822
10141,2.61296,3.1506495,3.9598773,2.6065032
10142,6.155309,3.3008409,6.630977,2.7667172
10143,6.8010077,3.5150383,7.648091,2.4268427
10144,6.700134,3.5600023,7.894307,2.7363253
10145,6.34173,3.568537,8.37891,2.878541
10146,7.2057085,3.5695624,7.9849343,2.860322
10147,7.799237,3.4597144,7.459855,2.600314
10148,5.7925186,3.4569786,6.512243,3.0980623
10149,8.756053,3.408164,7.216699,2.83799
10150,7.5084543,3.4455035,7.8348885,2.800546
10151,5.743202,3.3844407,8.424753,2.332097
10152,5.857717,3.5082014,8.105412,2.1861377
10153,6.8567476,3.359435,7.2776694,2.4713783
10154,7.192026,3.5297356,7.8724318,2.5901124
10155,5.274245,3.3055046,7.4490356,2.1144738
10156,6.899833,3.5709047,7.612264,2.6229982
10157,6.2315907,3.5104105,7.912316,2.891152
10158,5.387808,3.3566763,8.274959,3.5080593
10159,6.9858847,3.3954287,7.8684096,2.1407013
10160,6.525582,3.699811,7.962333,3.0258346
10161,7.094857,3.5960066,7.3766446,3.1210065
10162,7.56888,3.8362873,8.023599,2.6587837
10163,6.936589,3.4726274,7.8170156,3.4081025
10164,6.9297967,3.5976162,7.846897,2.8721554
10165,6.3073344,3.4143617,7.8782296,3.2217522
10166,7.766374,3.4918633,7.6490364,2.8653915
10167,8.387447,3.8210223,8.806134,2.7096524
10168,7.1913304,3.8159544,7.0274343,1.8682753
10169,7.9764934,3.5356078,7.5324516,2.8313756
10170,6.4046655,3.4587572,8.628804,2.6432853
10171,8.783414,3.581765,8.275923,2.8412669
10172,6.3118834,3.5231464,8.191387,2.6132624
10173,6.549582,3.5795171,8.51218,2.2775133
10174,6.7290225,3.428131,7.714032,2.4033086
10175,5.4695926,3.4840188,7.4999676,2.260286
10176,7.9531355,3.6171136,7.7061467,2.7366521
10177,6.7366605,3.4756217,7.530031,2.9641037
10178,6.837753,3.466821,7.758344,3.5249884
10179,6.534525,3.444067,7.8307247,2.9693782
10180,6.7248054,3.5091493,8.110548,3.0265954
10181,4.3602276,3.6676495,9.779823,3.4058533
10182,6.565026,3.7904003,7.870026,2.4774108
10183,6.3769574,3.5413516,7.0266786,3.0668845
10184,6.638687,3.5483005,7.6276517,2.4987535
10185,7.027935,3.4628265,8.059403,2.8001182
10186,6.803854,3.5993161,7.7289205,2.6450744
10187,7.627717,3.6377382,7.851979,2.7770305
10188,8.120951,3.5489047,7.446041,2.1760035
10189,5.415238,3.0714808,7.941188,2.2786064
10190,8.334145,3.806685,8.590945,3.224441
10191,7.313382,3.5021665,7.1931,2.6998498
10192,6.675149,3.5377548,8.025082,2.4796066
10193,7.536668,3.4624484,7.079281,3.185734
10194,7.263647,3.110118,5.5477247,2.3793967
10195,8.113075,3.657615,8.242079,2.8392346
10196,8.263441,3.698774,8.005024,2.785472
10197,8.918934,3.8549492,8.819292,3.4100118
10198,4.43863,3.3487034,8.555857,2.313541
10199,5.935546,3.5118718,7.153445,2.3982916
10200,5.622601,3.2665102,7.9781375,2.4718819
10201,6.335194,3.51527,8.581659,2.2494822
10202,7.0106997,3.6045554,8.549243,1.9000852
10203,7.293864,3.141159,7.8173227,2.8233442
10204,7.6302176,3.6045723,7.7635674,3.6050994
10205,6.376589,3.7423737,9.655687,2.0100179
10206,7.7224426,3.4722025,7.498849,2.3208394
10207,7.134341,3.4266524,7.6722217,2.128684
10208,7.1955137,3.3755352,8.399944,2.2188292
10209,6.864156,3.3857634,8.130198,2.8304505
10210,6.833434,3.114761,8.1359415,2.6365185
10211,7.134061,3.5818396,7.7897696,2.9032886
10212,6.9699774,3.4401312,7.6091905,2.809148
10213,8.546966,3.7779834,8.312493,3.100418
10214,6.689937,3.6380155,8.300137,3.0087407
10215,6.5470552,3.560795,9.277297,2.8223965
10216,7.6184864,3.7079809,8.242203,2.362134
10217,7.050229,3.5607033,7.3681335,2.4670892
10218,6.967949,3.5157473,8.428125,3.5253162
10219,7.6040497,3.5583148,7.1362643,3.2982526
10220,9.691827,4.0767007,8.386564,3.0888364
10221,7.0890346,3.410097,7.824391,2.7406337
10222,9.57063,4.090744,8.8091755,3.0513294
10223,7.900707,3.471542,8.299327,2.7470272
10224,7.4010453,3.5006397,7.585952,2.5979986
10225,6.247408,3.239583,7.230741,2.8123667
10226,8.122327,3.7637196,8.473063,3.118747
10227,6.422414,3.6148946,8.0284,3.6490703
10228,6.302761,3.4314535,7.4253845,3.5064406
10229,6.6048546,3.4907396,7.8039145,2.518788
10230,8.563348,3.2644966,7.583812,2.100054
10231,7.4471703,3.6493137,7.475613,2.419316
10232,7.3528543,3.6665807,8.242862,2.3310833
10233,7.5250134,3.6341906,8.435038,2.1411085
10234,6.627796,3.326385,8.3415,3.1642063
10235,6.7543926,3.6566904,7.4753957,2.5728726
10236,7.1304684,3.7199798,7.901926,2.2628393
10237,6.5278053,3.4758482,8.126436,3.0725653
10238,10.222,3.6361759,8.207839,3.3842218
10239,7.123095,3.7668197,7.504603,2.7149942
10240,7.4093575,3.5201647,8.26663,2.5537925
10241,8.150182,3.7505033,7.1779747,2.8638785
10242,4.9759545,3.5623863,7.125719,2.0592573
10243,6.860507,3.2159593,7.249351,2.2829943
10244,7.993358,3.3103426,7.695891,2.1487246
10245,8.811863,3.219712,8.513732,2.2931533
10246,7.331295,3.6871755,8.929067,3.018433
10247,9.270711,3.723146,8.902552,2.4870324
10248,7.5774064,3.7156312,7.9280615,3.2750692
10249,7.0727763,3.5715613,7.612733,2.5089798
10250,7.0443077,3.4356155,7.5593867,2.9519598
10251,6.5805826,3.4533389,7.9235864,2.996162
10252,7.2360253,3.5139391,6.5313625,3.1212022
10253,5.1148033,3.352991,7.0456276,2.5138948
10254,6.004275,3.4845507,8.757606,2.210988
10255,6.2568293,3.4844327,7.914158,2.1427846
10256,7.179982,3.696304,7.2770276,3.0308032
10257,7.640902,3.798771,8.062152,3.522286
10258,7.5683646,3.6460176,8.255954,3.0437548
10259,7.5731254,3.4520981,8.3911915,3.079376
10260,6.5912466,3.4833272,7.657482,2.3852022
10261,7.3869715,3.6269765,8.666364,2.126452
10262,7.4596815,3.6587775,6.187253,2.5308444
10263,7.6830435,3.7598848,7.819825,2.3753676
10264,7.218319,3.6121953,7.609331,2.4053853
10265,7.0902214,3.6863916,7.668001,2.7939618
10266,8.392307,3.743283,8.90018,2.8528452
10267,7.573582,3.326371,7.6408157,3.292845
10268,7.4228196,3.5397475,8.320975,4.386
10269,6.5677433,3.6291006,7.970767,3.0563343
10270,4.7394032,3.235672,8.026457,2.4342499
10271,5.9829354,3.355373,7.9801483,2.6557753
10272,7.793915,3.4674,7.460689,3.3522644
10273,6.3571186,3.4485147,7.2152467,2.2714672
10274,6.528669,3.4674292,7.518283,3.0214515
10275,6.554387,3.4692888,8.024429,3.0353527
10276,6.187676,3.6677597,7.869798,2.391351
10277,6.5009527,3.4617918,7.8276563,2.4389117
10278,6.488969,3.3854249,7.7406683,2.2663956
10279,6.9367394,3.4488747,7.4562244,2.6623816
10280,5.7192874,3.5522635,8.317165,2.6570776
10281,6.156735,3.2759168,6.305442,3.3619654
10282,8.3485985,3.8684976,8.010038,2.2735486
10283,6.6624074,3.6995666,8.245832,2.1159306
10284,7.028937,3.389486,8.450251,2.3966765
10285,6.726054,3.6650283,5.976133,2.4497895
10286,6.813454,3.090171,6.867303,2.6216624
10287,7.445414,3.682068,8.254136,2.7381613
10288,7.2663107,3.4536989,7.6503487,2.9689994
10289,8.287281,3.6733155,7.5853324,2.3573675
10290,9.200353,3.7957969,8.623863,2.5406427
10291,6.4566407,3.4746468,8.906325,2.506221
10292,7.070879,3.5523994,7.376847,2.6683278
10293,4.9761057,3.363016,7.4666877,2.0743573
10294,6.7028937,3.4585774,7.637025,2.3988857
10295,6.7249107,3.5914412,7.725757,2.67082
10296,6.243954,3.2265337,8.431774,4.2812586
10297,7.4107804,3.5149224,8.052538,3.282975
10298,9.475187,3.447371,7.142496,3.0840254
10299,6.368125,3.5109594,8.282408,2.5953684
10300,6.6287274,3.3941374,8.097979,3.1002738
10301,6.7327814,3.9250674,7.4145455,2.7708552
10302,6.7474275,3.6625757,7.114148,3.042778
10303,7.717996,3.5288844,7.290952,2.6834297
10304,5.9384904,3.5549746,8.684589,2.5711305
10305,6.0071216,3.3791046,6.1881566,2.5017154
10306,6.7846026,3.4608932,6.4288573,2.5229309
10307,7.8387456,3.4066157,7.4671125,2.546178
10308,6.465133,3.6691585,9.378939,2.806266
10309,7.7629995,3.4664521,8.385192,2.860702
10310,6.53125,3.5784416,8.024035,2.1695683
10311,7.835255,3.665376,7.8045573,2.5872626
10312,6.8105755,3.5933137,7.933916,3.0241032
10313,7.8254943,3.71177,9.6281595,1.1394224
10314,6.8642306,3.5853152,7.8151407,3.3913076
10315,7.3988338,3.5069234,7.7643404,3.6405797
10316,6.495344,3.6648288,7.6979346,3.0388014
10317,6.6399174,3.3388467,8.05489,2.0688472
10318,6.3186216,3.292543,8.511276,2.8816686
10319,8.432274,3.9296649,8.233379,2.578858
10320,6.1621346,3.5843976,7.4627457,1.9260197
10321,8.614185,3.7768838,8.428696,2.4174604
10322,7.38723,3.6174831,7.158188,2.861455
10323,7.081061,3.4478865,8.325643,3.308116
10324,6.954614,3.6509514,8.256561,3.1014268
10325,7.427139,3.5297709,7.7085905,2.81094
10326,6.3278055,3.6211438,8.567064,2.6828094
10327,5.958737,3.3726664,7.829427,3.5607245
10328,6.8790307,3.4938242,8.048002,2.9792733
10329,6.3971624,3.6032772,7.9521055,2.9449158
10330,5.846565,3.3686101,7.731589,2.8995256
10331,5.3992047,3.300573,6.9595294,2.301581
10332,6.664783,3.4563072,7.7089963,2.8600993
10333,5.9200897,3.27469,8.06938,2.6196678
10334,6.3977118,3.487197,6.7658496,2.9683533
10335,2.8739731,3.0358043,6.9270606,1.803298
10336,6.9984045,3.4305828,5.672598,1.4636661
10337,6.515623,3.4944973,6.935365,2.6151192
10338,8.229233,3.714213,7.4483023,2.8852162
10339,6.7704625,3.459411,7.1740303,3.1263225
10340,8.783638,3.6740515,8.711598,3.3959131
10341,7.156389,3.5428362,7.6950116,2.7733452
10342,6.714549,3.4124079,7.826883,2.2051218
10343,7.5975165,3.6052954,8.378944,2.8874905
10344,6.601118,3.586843,7.331259,3.0893874
10345,4.325265,3.1744065,6.4718614,1.9241358
10346,7.2338276,3.6510532,7.832209,2.2080145
10347,6.5467157,3.5353808,8.0082655,3.066126
10348,6.9483824,3.6285577,8.279448,1.5612773
10349,6.404019,2.9384682,6.514866,2.0562253
10350,6.92881,3.1932583,6.3082256,3.5893383
10351,7.3403735,3.5465908,6.786503,2.6985364
10352,7.033737,3.6935854,8.032788,2.8217483
10353,7.233261,3.5211046,7.561586,2.9711533
10354,7.4168005,3.6233194,7.4355683,4.1885657
10355,7.1784697,3.5559933,6.932201,3.5050907
10356,9.290238,3.5993798,7.184425,2.2089028
10357,7.0840735,3.554885,7.9163833,2.5451334
10358,8.57598,3.763049,7.8699646,3.069344
10359,6.327914,3.4929197,8.769406,2.3668394
10360,7.871249,3.5221412,8.4244995,3.5087025
10361,6.5768147,3.2316258,7.9587984,2.6126273
10362,5.7514715,3.2794201,8.064831,2.5641406
10363,7.5579314,3.7309988,8.351021,2.8284962
10364,7.283386,3.7492955,8.474577,2.8313093
10365,6.917485,3.4782355,8.347599,3.4788587
10366,7.267669,3.3188024,8.730872,2.2101526
10367,8.831641,3.807006,8.983888,3.303171
10368,6.679902,3.3923178,7.5810304,2.557348
10369,6.8582473,3.5548408,7.3203273,2.1369996
10370,7.11581,3.6428506,7.3816524,2.802765
10371,7.167043,3.7626386,8.136267,2.437553
10372,7.0888867,3.7321584,7.906466,3.012318
10373,5.546634,3.114743,7.836659,3.0216393
10374,8.354134,3.749657,8.26095,2.4634748
10375,5.643412,3.2178652,7.7695665,2.4396043
10376,8.878623,3.6861353,8.543457,2.8787756
10377,6.717775,3.4330294,7.7554708,2.492657
10378,6.3655863,3.3627355,7.9486346,2.9134278
10379,6.571521,3.5324638,7.342206,2.956414
10380,7.857544,3.6645954,9.117983,2.9656725
10381,7.761817,3.5677476,7.8168554,2.9726384
10382,5.860794,3.4188282,7.8456564,1.9298034
10383,6.846135,3.534533,7.111991,2.4968858
10384,6.8183103,3.4644325,8.018124,2.0551515
10385,6.271387,3.6085951,8.897419,3.0893898
10386,6.9308643,3.6243486,7.9469943,2.4546583
10387,6.9098763,3.7092037,7.369504,2.4971004
10388,7.8482075,3.9450464,9.050095,2.7970076
10389,6.0505342,3.5254889,8.938138,2.3636382
10390,7.2594213,3.597475,7.3452573,2.4466906
10391,7.146161,3.5899334,7.4966288,2.5430405
10392,6.8482814,3.6270783,7.870649,2.7015724
10393,6.169721,3.3062253,6.6866546,3.1634932
10394,2.4039268,2.9441435,3.885098,1.9237111
10395,5.311657,3.3998597,8.686712,2.4140966
10396,7.075877,3.6337082,7.172315,2.9748938
10397,6.42809,3.6015937,7.4148107,2.4927244
10398,5.2525916,3.4367218,8.676659,2.9338088
10399,7.4681787,3.3694255,7.9406133,3.0072246
10400,8.389227,3.5014205,6.9409847,2.492241
10401,7.0185976,3.5687656,7.8488855,2.6696587
10402,6.688915,3.545958,8.185741,2.3050761
10403,7.767017,3.6508615,8.789367,2.8842447
10404,6.651433,3.5690436,8.012587,2.44022
10405,6.3118796,3.6079388,9.398009,2.3110824
10406,7.270732,3.5709584,8.442335,1.7763094
10407,7.1050763,3.4590333,8.027509,2.4175177
10408,8.516809,3.7139735,8.748446,3.2745588
10409,7.6131725,3.558749,7.790078,2.484089
10410,6.3414836,3.5965233,8.053464,2.7048888
10411,4.8147197,3.3026264,8.398941,2.9579096
10412,2.8310971,2.5942345,6.412536,3.405976
10413,4.357177,3.1975806,7.5153136,2.6528401
10414,6.4401793,3.3384132,7.533036,3.231177
10415,7.8730826,3.723558,8.002127,2.8622072
10416,7.4995437,3.5258844,7.6714134,2.948266
10417,6.7069497,3.786081,8.631384,3.1458278
10418,6.559608,3.614253,8.69917,2.4774332
10419,6.3839717,3.6867332,8.269892,2.974799
10420,8.91254,3.7973142,7.742417,2.6764581
10421,6.5772014,3.4554439,7.9862437,2.9157627
10422,6.5489597,3.5122287,6.990196,2.461928
10423,6.7574615,3.362963,7.5737424,2.4345887
10424,7.2405386,3.659401,7.8955536,2.9081528
10425,5.5253277,3.2148776,7.69104,2.3815043
10426,9.74705,3.8573947,7.8925285,2.9390574
10427,6.045454,3.4203622,7.640777,3.086292
10428,7.9796414,3.6607997,9.664244,3.0040002
10429,6.6224,3.3352833,7.2169733,2.8374894
10430,6.904896,3.6480968,7.503861,2.4590173
10431,7.562867,3.667931,7.677692,2.4090629
10432,7.650836,3.734441,8.121762,2.3630042
10433,6.9506574,3.387626,8.03098,2.8971932
10434,7.4535127,3.731787,7.8050156,2.489882
10435,8.514296,3.7088556,8.227969,3.1472433
10436,6.455531,3.4775827,8.105652,2.275086
10437,7.362017,3.6458776,7.4061065,2.8241572
10438,7.660207,3.8601186,8.879752,2.5619924
10439,6.9133887,3.5289006,7.502589,3.1162148
10440,7.490531,3.4618976,7.2303796,3.1462636
10441,6.725143,3.4358115,7.466409,1.7242585
10442,6.783605,3.4698334,7.8027043,2.8190439
10443,6.0811925,3.687953,8.650372,2.9661236
10444,6.937391,3.6082332,7.454407,2.557671
10445,7.1820083,3.5674582,7.2268066,2.6587858
10446,6.5481267,3.7232373,8.850323,2.5304325
10447,6.449582,3.3936255,7.986657,2.3655229
10448,5.0915823,3.6002524,8.306156,2.4508827
10449,6.4289217,3.5007463,7.902711,2.275948
10450,6.8579473,3.4530854,7.701688,2.4474437
10451,5.903422,3.4468718,7.675242,2.525364
10452,7.049931,3.416938,7.6426826,2.8457758
10453,6.660929,3.7457798,8.170534,3.2001343
10454,7.7392216,3.5878918,8.035114,2.788641
10455,6.6096897,3.5007107,8.211166,3.0983624
10456,5.915439,3.3789017,6.460947,3.5008688
10457,5.6775274,3.4929512,8.124603,2.464063
10458,7.7909126,3.7314932,7.9541216,3.3934205
10459,7.102764,3.403995,7.815027,2.172082
10460,5.756737,3.3588817,7.6986785,1.7175188
10461,5.806154,3.2838967,7.8233647,2.2162116
10462,3.201584,2.8286633,5.766287,1.7747909
10463,6.9709435,3.7038689,8.590226,2.1047196
10464,6.8168097,3.5358145,7.9513335,2.210165
10465,6.0289907,3.4369304,8.896689,3.024966
10466,7.349134,3.5960815,8.139061,3.4377944
10467,7.3134646,3.649878,8.917264,2.3436546
10468,3.5035098,2.8317738,6.183246,1.8964448
10469,6.7155786,3.4853706,8.365065,1.9297235
10470,7.067839,3.6373084,8.562384,2.6419132
10471,6.7701273,3.5782115,6.63453,2.2383351
10472,8.549584,3.682267,8.487482,2.9268456
10473,6.725276,3.5223346,7.3960423,2.7773142
10474,7.622966,3.7708738,7.2851167,3.4074917
10475,5.823988,3.5731347,9.124452,2.4204037
10476,6.9699507,3.2706428,8.120119,2.4402857
10477,6.9626966,3.4234211,7.6396666,3.4775789
10478,7.414445,3.6002061,7.787858,2.836189
10479,6.124939,3.5626798,9.316979,2.155571
10480,9.300069,4.041417,9.308206,3.174101
10481,9.193287,3.5386977,7.2266674,3.1435366
10482,7.0044045,3.4018507,7.947672,2.4830594
10483,7.0978513,3.5922437,7.844672,2.9166625
10484,7.7784433,3.6035976,8.422037,2.657332
10485,6.763508,3.4748092,7.1835876,3.1426165
10486,7.4614687,3.7131252,6.5095806,2.3886366
10487,7.3427634,3.6180665,7.72183,2.4906964
10488,6.8626356,3.6302826,8.63587,2.9417942
10489,6.760032,3.5119827,7.233703,3.2618742
10490,6.3235383,3.5723956,7.132409,2.3489516
10491,6.4840946,3.4641423,8.498695,2.0266376
10492,6.856649,3.5732493,8.157583,1.7834374
10493,4.3045588,3.1446478,7.3509235,2.536825
10494,6.473959,3.4052336,7.5138564,1.9454737
10495,6.484967,3.4403236,7.6496553,3.066707
10496,6.9167814,3.4331996,6.913052,3.3551714
10497,5.245598,3.0880785,6.020027,2.9781005
10498,8.371759,3.6029704,8.185045,2.5227385
10499,7.5479784,3.3996449,7.8412256,3.2203784
10500,8.809913,3.6508746,6.842301,2.6216471
10501,4.8455057,3.3405373,6.8454213,2.424494
10502,5.5837097,3.2520683,6.4110584,2.3992243
10503,7.921249,3.4579606,8.201473,3.3558576
10504,7.2847524,3.485414,7.331433,1.9829992
10505,4.5581985,3.247728,3.038155,2.3273203
10506,6.262817,3.109885,4.929462,2.5377035
10507,8.208151,4.3136396,9.285951,2.4389787
10508,7.122038,3.5993168,8.09742,2.4114833
10509,6.736992,3.5463808,7.8222466,2.7022853
10510,6.700972,3.4975615,7.303971,2.3149297
10511,6.283316,3.4492822,7.6396775,3.1671965
10512,6.284849,3.4518943,6.835047,2.1306129
10513,6.925477,3.513625,6.558613,3.726396
10514,6.6837797,3.535166,8.582671,2.0666828
10515,7.601216,3.8377993,8.325329,2.660224
10516,7.9904084,3.9063761,8.229123,2.4834657
10517,5.9607654,3.4818604,8.775368,2.6947842
10518,6.4256263,3.5439808,8.35143,2.7964594
10519,6.3153515,3.557596,7.426579,2.0112002
10520,5.065186,3.1641045,6.900784,2.266282
10521,5.746212,3.5079527,8.5745125,2.0603366
10522,5.936906,3.7441568,8.662605,2.5324154
10523,9.544424,3.3964179,7.791671,2.440734
10524,7.8353853,3.1732714,7.558033,2.8642242
10525,5.8670897,3.5935578,8.189374,3.4936318
10526,6.020636,3.3820307,8.61272,2.2855875
10527,6.646106,3.5348198,7.373501,2.6640394
10528,6.868032,3.5318346,7.708401,2.3713534
10529,7.7592483,3.6433065,8.403851,2.1673586
10530,7.3035035,3.3270311,7.4333625,2.6348023
10531,7.3214817,3.3977783,7.5428977,2.5672145
10532,7.3368464,3.5970643,8.171791,2.8008323
10533,10.390144,3.8116324,8.783568,2.4838405
10534,6.4785857,3.5291135,8.215937,2.7808936
10535,6.310481,3.523642,8.978114,2.0275292
10536,7.2510047,3.5292778,7.925718,3.0410564
10537,7.4632573,3.4687278,6.4176693,2.811067
10538,7.0787306,3.427112,7.6773605,1.8575048
10539,7.61198,3.5053663,7.2115674,2.6637874
10540,6.549607,3.5478923,8.310656,3.0045848
10541,6.7306666,3.6801546,7.416045,2.5701268
10542,6.467715,3.6275625,8.511705,2.6847296
10543,8.488796,3.5366533,7.720874,2.969703
10544,6.820698,3.2783575,7.9814916,2.9323173
10545,9.684814,4.3362303,8.024024,2.2961855
10546,9.353176,3.592408,6.828175,2.3260012
10547,8.006059,3.5578582,7.2470517,2.0866902
10548,6.980937,3.6417415,7.262324,2.1693492
10549,6.6443195,3.566515,8.097195,2.2303183
10550,7.476493,3.5803313,7.6502967,2.4959373
