,0,1,2,3
47,13.538829,-47.10856,134.19678,0.8430938
48,-49.228134,-239.80371,132.33034,0.48137024
49,3.7539756,-193.7788,56.343056,0.65562826
50,214.76106,-38.810978,48.354324,0.3473245
51,180.05405,-286.6966,124.66041,0.81052005
52,-247.43874,-156.91888,93.34559,0.23865193
53,151.50566,-284.0899,94.656586,0.3297612
54,-291.08682,-101.58222,118.104836,0.6250792
55,-303.1389,-100.51927,124.95773,0.682505
56,-279.30008,-244.76176,139.005,0.7071601
57,152.79008,-132.4322,110.91571,0.8973441
58,152.35382,158.66998,161.1568,0.60291034
59,128.8214,-153.29434,117.914955,0.53980327
60,-303.04965,-115.11216,78.73277,0.20890215
61,-106.91272,-222.099,93.89353,0.8079847
62,394.14044,-32.86799,161.1675,1.0171224
63,357.32285,-10.157862,110.784355,0.57428557
64,50.526836,-74.355255,88.051895,0.21557096
65,255.00424,-142.04382,123.31527,0.6184291
66,-389.3304,239.88408,68.97052,0.6271336
67,104.66243,293.85706,71.003876,0.53347296
68,147.02586,-103.22815,133.62566,0.40770966
69,-140.9132,235.92322,70.91897,0.36654198
70,-295.0899,-179.92673,54.590374,0.47193858
71,-52.79371,-106.5061,50.960724,0.3516903
72,51.97808,6.8727384,99.857864,0.6808735
73,-298.17877,-134.81638,132.53342,0.7652931
74,-5.538956,-54.230637,92.55377,0.67753243
75,-262.66217,-53.819126,140.03334,0.58585215
76,-23.527292,-252.78305,143.84982,0.5283575
77,36.517273,-5.4188695,68.86193,0.506672
78,-166.78238,112.020035,36.85807,0.246822
79,112.27035,90.47602,54.27164,0.33286077
80,171.79282,-245.20735,104.807915,0.5620061
81,-282.4503,-97.28339,64.37787,0.7259459
82,-79.09867,-237.21188,138.26564,0.53926504
83,78.309814,-209.16643,77.16287,0.45509735
84,-191.32303,114.60636,94.284744,0.9253762
85,261.88516,-279.63428,85.05214,0.8735392
86,83.156,-259.81174,113.18775,0.5674953
87,-171.25899,-72.62487,103.622856,0.8755882
88,91.06899,76.01458,47.447147,0.68463147
89,-152.8556,312.69626,125.59402,0.33846766
90,150.85916,-140.7263,33.00858,0.6719087
91,-66.17658,190.63304,80.67418,0.27593768
92,-21.958448,11.579197,85.171005,0.39193296
93,137.95703,-54.17026,128.70612,0.34969443
94,-24.08887,28.110706,80.42637,0.5878263
95,-233.00772,90.31038,96.11744,0.43456954
96,177.87202,72.560326,134.43082,0.87225187
97,101.53289,-156.45192,96.02001,0.42830896
98,126.026085,-146.68542,133.99803,0.4416813
99,237.8607,10.210625,84.46661,0.40816683
100,-147.59596,54.113434,161.63103,0.3760034
101,13.861918,-107.813324,79.72591,0.41443163
102,195.71724,-56.385754,116.31712,0.7248168
103,-210.25504,-111.359795,119.2772,0.75193596
104,253.73015,25.58983,110.28843,0.84581435
105,107.80319,-158.36168,81.25915,0.6307185
106,-162.09753,-318.91284,65.42186,0.8142983
107,-87.04454,183.8721,69.45695,0.5097274
108,-105.10644,202.5413,100.344475,0.5364005
109,-256.07968,-298.821,91.125854,0.25582963
110,-1.3486592,-301.00433,68.18896,0.96182466
111,104.26053,-149.78682,119.22081,0.41842014
112,33.39506,101.85073,88.764015,0.6418288
113,-59.315845,229.59564,72.755875,0.7642299
114,-9.573108,-10.769959,85.73529,0.21219626
115,25.364672,19.81516,73.1726,0.17318085
116,2.9501853,-214.71138,134.67773,0.40285042
117,-172.45532,164.6463,51.02736,0.23170626
118,66.744255,-71.703766,125.61437,0.76506543
119,-380.0447,74.54714,72.479836,0.3364276
120,308.70587,-42.195,56.08278,0.56439674
121,-99.784195,-81.581795,105.04717,0.46470103
122,0.45419317,174.83968,90.683304,0.6800668
123,-144.36862,254.97902,107.01473,0.5199513
124,-31.719929,-53.2992,39.506763,0.377482
125,45.370007,58.97651,80.9499,0.28017604
126,-198.40054,236.36508,87.44613,0.45395908
127,-233.25488,180.05373,48.82777,0.43336448
128,159.13751,105.76781,69.51374,0.39828372
129,41.433727,280.09738,80.989876,0.8697946
130,91.7493,124.14437,88.80409,0.531395
131,-202.45523,183.18332,79.39848,0.3716146
132,-149.24446,105.47213,95.28837,0.73573244
133,122.96666,-323.86334,113.765305,0.6038823
134,-10.432371,-114.98142,156.2734,0.27153814
135,-163.2832,-4.140052,69.91618,0.420869
136,-228.30984,-26.535389,111.05793,0.59302026
137,121.35811,180.87933,96.7094,0.3718804
138,32.419453,-207.42546,52.515057,0.855744
139,72.0049,-148.11667,146.0063,0.48684782
140,-90.03055,117.75175,69.947845,0.64879537
141,-34.099304,-27.337908,53.59043,0.5341604
142,402.13083,-109.34128,97.893974,0.5259887
143,-366.98492,-157.70993,145.32962,1.01705
144,-139.86371,206.93733,114.41765,0.82023364
145,90.8649,-40.639446,156.14243,0.81366616
146,-105.53077,-11.781399,94.46978,0.8403888
147,-324.0041,-2.1882029,116.35121,0.51198304
148,-18.447414,-2.1533468,37.884804,0.24633223
149,-42.68793,260.28204,106.966805,0.82942504
150,150.66591,152.75119,93.616936,0.8234143
151,0.5811055,-196.92336,85.59416,0.7980896
152,134.50003,20.953281,97.15827,0.8883785
153,-84.86295,-75.43987,106.91991,0.81136537
154,92.433876,-81.3574,45.781864,0.7918191
155,114.36615,14.77869,106.24438,0.7329116
156,66.57871,26.509672,88.24659,0.2518894
157,149.76776,-166.44696,48.689888,0.2830721
158,-138.33705,317.91687,128.84897,0.95283747
159,297.03586,-205.31406,129.28596,0.4239689
160,141.55557,-359.9609,120.1215,0.5882572
161,60.06656,-342.2093,127.06709,0.88619435
162,-47.264915,-36.598923,72.191025,0.6759137
163,59.24649,-241.3825,57.134705,0.7031202
164,-181.00146,-28.425821,68.936424,0.48256457
165,329.59595,195.2979,118.30853,0.79551226
166,-22.05899,-348.277,153.59453,0.93057966
167,27.602716,0.41202417,76.0088,0.21148634
168,312.7026,70.7018,101.919395,0.186595
169,-108.31138,81.7769,106.0982,0.5498191
170,69.76645,67.15915,71.741394,0.8432859
171,-155.14313,-255.64401,92.971634,0.24654251
172,168.21053,-135.43501,134.49345,0.4217383
173,117.54945,9.489607,76.623924,0.63293016
174,87.12439,-35.3926,126.49226,0.9403224
175,129.32755,-288.50885,75.81177,0.29701966
176,327.21326,198.6215,51.2891,0.3287071
177,47.946327,-262.12878,66.38922,0.2748332
178,216.65875,-67.43735,69.10375,0.5694306
179,0.48782676,191.8829,150.48506,0.8359536
180,67.26599,-44.801685,84.60187,0.7656344
181,-225.2966,207.34511,123.97035,0.78054154
182,-133.29214,-179.24086,101.580894,0.4322072
183,-7.2611012,-83.74263,80.64203,0.6252199
184,-160.957,20.939419,94.18109,0.28954774
185,-3.8172436,-74.16245,42.836643,0.17452553
186,33.54896,-20.781422,52.7894,0.89774925
187,-215.04909,-227.77214,99.48091,0.33233145
188,56.006237,-119.69625,105.07726,0.5232133
189,70.38113,-79.01691,52.090054,0.33091217
190,-96.75156,341.538,131.25829,0.7119923
191,-35.296658,-12.946859,74.939995,0.21922308
192,110.96648,-299.5768,93.828285,0.21876246
193,-29.747658,7.6344423,127.28402,0.7255044
194,211.30244,-27.794392,98.21882,0.50394154
195,-260.93704,0.086643785,139.48647,0.467767
196,-208.02802,4.608683,64.29747,0.39184618
197,43.551395,87.15842,70.27677,0.6153929
198,-17.976622,-252.6024,67.965576,0.9537666
199,-29.893032,-121.92243,151.78427,0.7356768
200,61.980473,-95.946846,71.56062,0.5368621
201,86.436386,-316.8134,144.96156,0.80280626
202,44.6426,-75.73788,114.53838,0.6018863
203,128.81892,201.58643,51.47499,0.37659484
204,148.95598,-74.30633,110.57891,0.84729576
205,56.11986,255.84225,78.03783,0.60862374
206,196.35698,-139.00613,92.920395,0.83686596
207,-80.05909,170.81334,69.8272,0.47833845
208,-213.07849,266.28607,142.37299,0.918612
209,77.92681,348.06387,72.3721,0.7792287
210,-55.366272,2.5475588,36.30815,0.20434561
211,144.13408,74.97473,149.60829,0.81346667
212,-285.7995,-95.375336,100.75428,0.6608343
213,-212.03758,-8.971928,108.264786,0.6744863
214,-390.04422,-196.80565,75.05187,0.6271778
215,37.282986,211.76515,89.421616,0.5895487
216,-194.7639,229.198,105.0892,0.6826707
217,211.07538,-258.18848,117.19462,0.638775
218,5.5434394,62.417526,45.63716,0.4251122
219,310.24612,-134.68959,80.545456,0.54004914
220,-49.66294,94.02124,130.23572,0.9981463
221,-231.008,-84.179726,152.29659,0.4148038
222,-278.96524,316.68256,59.57456,0.6132526
223,151.5992,-110.26214,104.22604,0.63678306
224,-77.08754,59.224785,90.632484,0.7949345
225,-10.211855,301.8888,81.030525,0.9445697
226,234.13669,-1.195175,106.40987,0.7465668
227,-16.77572,223.42712,91.76052,0.57021916
228,-292.546,-115.65704,163.44865,0.2731675
229,-226.86543,52.69128,84.65343,0.39147285
230,-201.79799,183.56688,52.21912,0.7321607
231,385.02887,-32.843166,96.1678,0.52682537
232,-259.67456,-0.86881983,95.887,0.88887644
233,169.3068,273.40936,157.37238,0.68543816
234,140.04024,-195.87004,101.45186,0.6010177
235,-123.71496,-50.570816,134.3012,0.54810345
236,-18.742584,236.17223,106.63415,0.79408854
237,-13.201646,-6.7643175,72.3578,0.658684
238,-11.183304,-237.02682,147.03296,0.47803143
239,-34.664497,139.69601,92.39721,0.33086765
240,-20.20944,-294.89685,112.134865,0.57594436
241,-208.79372,-366.15955,110.53076,0.46048278
242,-118.86993,-122.35499,75.090775,0.26626801
243,-65.033455,-197.31477,137.81157,0.328619
244,-360.24884,-166.88225,113.86562,0.504988
245,-2.0775306,-253.23601,91.45855,0.5178019
246,-115.54714,163.29492,51.696205,0.47458026
247,305.27774,-99.950356,159.95293,0.38347256
248,180.25227,-59.437386,138.13518,0.50363827
249,-123.34692,-5.656199,93.493,0.6280502
250,-265.10254,-393.98846,116.03673,0.63845026
251,30.301054,-86.047264,39.36613,0.3901297
252,-64.23002,-307.54575,54.384068,0.7435416
253,-309.92313,-246.0886,116.56776,0.69726396
254,48.24153,183.57777,48.981678,0.30525047
255,124.38257,44.779438,115.68064,0.618467
256,54.466637,-128.93208,98.1223,0.20049936
257,-46.07481,207.54425,66.9396,0.4962259
258,-250.80066,219.63701,46.726303,0.6266187
259,68.4373,-223.31334,43.90666,0.4211448
260,39.57241,38.56091,64.505745,0.37702152
261,387.5691,-233.87633,157.68448,0.67666507
262,13.136027,359.49637,151.92784,0.5670929
263,-279.103,-49.860416,151.15375,0.5051683
264,78.75234,50.04182,86.09623,0.25914857
265,-192.2875,-263.31436,125.28463,0.86671096
266,0.5560862,80.529945,102.99785,0.6502627
267,-380.07062,263.28354,88.77804,0.20571151
268,330.74478,207.71924,38.387413,0.52244425
269,-175.78146,15.837949,48.36,0.4484879
270,-258.7987,-26.181917,145.41763,0.30253357
271,132.46397,-182.91194,81.65512,0.80391335
272,-20.483532,46.60741,165.37291,0.7968626
273,41.53869,-242.0321,110.70762,0.6352956
274,359.79153,110.458206,79.34541,0.51440084
275,197.95357,-86.7705,93.7861,0.84847105
276,-49.68465,-50.970177,84.420715,0.4316632
277,171.57481,176.87979,134.80592,0.7237107
278,-231.12865,-153.70467,110.22494,0.7544885
279,-1.8566043,297.76498,72.93626,0.457878
280,-130.4011,132.60493,101.051094,0.47007
281,108.34135,-26.905148,131.7054,0.3459627
282,158.18655,416.25903,84.88449,0.3855651
283,79.63579,-176.43155,87.28898,0.7505858
284,-70.18526,-124.67689,75.011246,0.27478993
285,159.55971,-289.87134,173.8226,0.49454126
286,-29.427744,-49.48831,124.63068,0.35400236
287,-47.057465,67.9472,114.399506,0.7180395
288,-25.203754,283.52472,64.587746,0.42157668
289,47.014114,254.81477,53.23681,0.66269755
290,-83.92796,-227.20436,119.9918,0.57185364
291,355.32504,-93.432274,78.02964,0.5739439
292,-371.35406,-107.33138,144.92023,0.53774047
293,201.94987,-214.81975,41.150295,0.4777503
294,-247.88924,274.7422,147.33745,0.95934296
295,-224.32898,-107.85719,124.07282,0.6631005
296,100.49248,-63.516907,62.61821,0.27767566
297,343.50687,-59.551064,117.53452,0.9264865
298,73.59172,-75.474945,65.55906,0.9283557
299,-244.47154,-378.94733,76.77945,0.60119903
300,108.09927,411.5499,116.19829,0.7854501
301,75.51874,365.94775,130.40166,0.75558066
302,154.13959,-181.93797,93.40602,0.60017097
303,-15.923723,27.58166,69.405136,0.2543771
304,-249.96371,37.283142,134.85988,0.8952211
305,-149.92137,182.68163,102.54065,0.9937582
306,155.46735,-71.254745,100.82252,0.8514482
307,335.9324,-129.4392,67.09878,0.62382007
308,-13.68363,-176.37842,89.479256,0.6395318
309,171.29233,-214.89485,149.29546,0.7054974
310,73.55879,-206.8263,47.27076,0.3230555
311,-76.417984,-340.80634,71.818054,0.9773948
312,12.059109,-87.16625,77.018654,0.7575538
313,-165.3233,-315.97717,114.41529,0.79521334
314,-187.1703,196.6102,89.919525,0.23253617
315,168.25217,32.525497,127.63439,0.44379175
316,-83.05589,69.1462,153.82379,0.544308
317,-22.44421,392.42578,103.631355,0.608923
318,86.10549,149.40785,96.779366,0.73442197
319,151.50072,-115.37571,84.27728,0.46955955
320,-308.85068,-97.09709,99.122894,0.69987404
321,39.84375,-89.057205,92.84972,0.40676224
322,-48.30538,-230.15239,68.17896,0.57883894
323,41.526264,-266.02826,77.791245,0.5041197
324,-336.10486,43.397575,72.02153,0.37779117
325,-97.223564,34.02863,66.87319,0.47778893
326,25.189007,-25.048529,66.73647,0.5267532
327,-298.89603,-21.213573,115.11557,0.49737597
328,37.03324,-157.72145,135.4291,0.776165
329,148.24467,-152.93332,90.81783,0.83102447
330,31.915346,-301.00208,86.29898,0.8044619
331,-84.85699,336.30356,80.19438,0.5972019
332,-124.46638,293.90915,140.40361,0.6528606
333,-227.61635,-181.32326,69.703926,0.7517815
334,-3.8080134,-224.91942,65.15676,0.36653942
335,-131.65883,194.5262,55.83805,0.24049902
336,-361.59625,-329.3757,120.462425,0.5825032
337,-111.82699,114.47493,138.88828,0.71280396
338,57.589695,-156.8494,27.107718,0.52858067
339,63.114494,-260.761,72.30281,0.7625369
340,-159.72131,205.99818,101.00325,0.4270998
341,66.65186,321.4264,127.46072,0.55370057
342,-196.07054,-325.98468,121.50458,0.5816164
343,10.694974,47.810345,131.36922,0.8010763
344,-361.50662,224.06334,101.734795,0.7381917
345,12.983154,170.42555,65.82378,0.6120043
346,24.559885,171.99539,70.38643,0.62946194
347,198.39557,289.01907,58.590603,0.41813493
348,47.39403,231.42706,37.053993,0.24719244
349,-305.28195,-153.3184,32.74172,0.20745108
350,-164.39182,-238.4863,83.96506,0.2686485
351,134.87134,204.57658,45.944233,0.3152309
352,222.96956,-56.481438,71.03424,0.3367242
353,-7.2768607,250.35399,72.036896,0.5880303
354,307.38705,86.0086,111.02621,0.6984649
355,-356.1766,-131.59724,130.89479,0.44892645
356,165.11102,150.1976,58.55345,0.21831852
357,-139.84245,11.374161,86.07646,0.9327262
358,-100.72897,-167.47935,39.211468,0.5549846
359,2.5839438,-31.324465,165.16455,1.0065882
360,225.5885,-247.37883,99.33789,0.86320215
361,217.35326,85.88312,90.92444,0.46698752
362,-46.607773,-64.78094,153.03932,0.63022053
363,13.705025,-376.02728,37.25244,0.1952016
364,39.746532,-162.07321,50.73115,0.3032373
365,-90.39193,-133.32991,82.53112,0.4911495
366,11.938881,-132.72327,67.20689,0.2907674
367,6.046987,-11.8124485,48.509167,0.51808393
368,-67.78492,-200.95372,98.79657,0.91102946
369,53.04256,145.68549,113.856224,0.27094454
370,194.82162,-192.11562,116.35898,0.46619606
371,-8.966617,-285.6803,36.362434,0.32172352
372,93.44694,-101.60122,73.04578,0.29266447
373,-116.24058,-211.0908,134.2832,0.4885265
374,42.394756,-47.070007,76.15444,0.60187066
375,199.75389,-0.64894605,81.16023,0.828758
376,5.800263,-228.84164,70.82732,0.64976406
377,76.14826,-93.103836,146.1451,0.65888005
378,60.75043,-209.3541,63.677876,0.33537376
379,-150.92914,-220.56505,120.58239,0.7549599
380,-99.658104,-105.082344,95.48662,0.49751112
381,175.38194,-60.048843,39.629498,0.6338154
382,-264.6797,-106.353645,63.13558,0.58488977
383,-85.69607,-72.665924,37.6917,0.33544606
384,133.78662,183.47559,113.93088,0.40170276
385,-43.174816,-316.81628,104.119934,0.79034173
386,-341.7886,-143.17685,155.85791,0.54584473
387,-16.342358,298.20752,105.01997,0.70985484
388,-84.925896,-92.37174,69.607895,0.2807573
389,176.05177,3.894225,38.94547,0.4209783
390,35.388607,145.91785,55.389233,0.45750985
391,89.032074,294.09454,120.29491,0.42442343
392,-68.59326,37.609657,78.00764,0.6346457
393,286.49316,135.03734,87.32939,0.9539497
394,43.874832,328.47858,148.64722,0.76560855
395,-394.10962,70.34871,95.076614,0.77461094
396,-83.53659,-179.07909,47.288147,0.33588475
397,-126.97164,-277.9417,87.927,0.53306454
398,-43.849842,-201.3086,108.10059,0.5960429
399,-201.04723,-2.178817,111.2338,0.50089556
400,-74.910675,-288.88043,126.39234,0.51602423
401,155.83531,-231.21227,71.519455,0.6470063
402,-128.55469,-370.80618,73.42948,0.62467253
403,-42.373165,-17.213213,77.9758,0.29822385
404,42.389225,-130.79933,145.43529,0.75352144
405,74.3248,-105.589455,131.11182,0.74911
406,-227.16139,159.5893,160.47565,0.6453262
407,115.295616,72.153824,47.66444,0.78630877
408,-436.46655,-154.25182,126.72296,0.917935
409,-222.4312,-103.17952,86.88436,0.5305572
410,188.72919,373.72958,136.81638,0.73643816
411,247.23866,-73.31435,149.75304,0.49078962
412,-146.7835,7.5452876,123.9486,0.6077903
413,258.56226,-99.71107,108.98009,0.5374373
414,-200.94456,-5.266386,16.978838,0.29358512
415,98.29501,-45.163574,75.3606,0.8618046
416,-148.25995,-65.41955,128.92271,0.5022314
417,44.009605,211.04678,118.22118,0.98495126
418,-296.65063,-3.0337265,112.52233,0.4423415
419,-117.732544,80.38153,52.719196,0.32451424
420,-242.29216,-105.60054,145.34848,0.6548238
421,-142.80414,36.643272,77.357925,0.5257544
422,172.00027,83.38646,81.72933,0.83732146
423,-116.927376,-63.327663,131.31989,0.93990374
424,253.9536,-95.904,146.82596,0.652476
425,185.2258,83.182945,95.37284,0.5149186
426,60.786953,-153.54588,114.85495,0.9146858
427,91.24133,-68.14222,167.53174,1.0629531
428,-392.01984,-98.244514,143.60902,0.5515422
429,62.742805,197.0686,111.22819,0.75208414
430,-131.3564,-2.6022055,79.95249,0.8626268
431,-75.018616,-167.12775,124.13034,0.61214715
432,156.62694,-107.679794,71.474945,0.2759397
433,229.88057,-43.139732,78.82683,0.36960033
434,111.559364,-264.03946,40.72646,0.58414733
435,-99.35365,-139.75963,101.49327,0.43401897
436,405.8142,-113.927086,104.38185,0.88517433
437,-59.520138,3.9942853,71.88553,0.33075562
438,128.67874,-186.43843,79.38514,0.72754276
439,-139.9632,190.83313,136.59637,0.6959301
440,122.82752,-255.61624,77.93295,0.5304255
441,378.29953,-105.12925,141.03964,0.5845053
442,-36.876637,-385.80844,96.62648,0.46850285
443,-10.400448,304.71075,135.82544,0.83556783
444,-58.11889,-270.6884,83.91538,0.88438207
445,193.49393,84.69775,94.91628,0.73949695
446,-10.840849,173.8308,55.437145,0.679256
447,-231.3688,-165.17004,127.480736,0.6934562
448,-401.0265,-12.495114,125.40414,0.886158
449,-286.38657,-233.55835,149.53104,0.8415188
450,-113.043144,-111.5411,114.05007,0.81919956
451,6.8872485,-148.67339,44.836285,0.62401557
452,-75.13544,153.43027,67.50134,0.32617384
453,43.824383,109.63504,52.820477,0.87848365
454,125.342445,-245.98447,60.682316,0.15608984
455,-208.91463,-327.82394,100.454025,0.85518503
456,195.71921,-129.5144,101.24461,0.6390206
457,-196.9358,-73.67929,103.9978,0.7144357
458,-245.03152,323.3953,166.6059,0.95901203
459,185.57457,-394.08615,93.028404,0.8919567
460,-350.13336,65.81365,136.62184,0.732506
461,-324.82172,167.64403,86.402306,0.81997955
462,-156.03003,-134.54263,99.458534,0.76948845
463,-197.33829,-42.367,144.73994,0.65752447
464,-6.009131,274.32373,149.6054,0.99892867
465,-127.581635,-253.42097,125.1623,0.9607208
466,-270.49698,-7.053194,123.53991,0.46685416
467,16.097378,-152.17613,133.23805,0.9927672
468,226.65361,-69.52024,115.46033,0.57374847
469,18.467451,104.25612,133.00327,0.5984111
470,-61.37898,12.886435,109.764015,0.81877553
471,-35.382526,-4.1008444,113.29133,0.5346248
472,-35.403675,-117.112946,76.52241,0.35107666
473,-81.18593,-132.27158,52.6542,0.39435637
474,-114.25681,-29.345295,104.5469,0.57833725
475,-127.75163,-24.977446,73.33741,0.5786425
476,-110.60874,112.3811,73.25617,0.3654418
477,66.42564,256.4591,143.78436,0.66670233
478,102.583916,-201.20412,148.41568,0.5941235
479,-281.38962,-103.466545,76.64883,0.7886938
480,-49.847176,196.436,43.404507,0.2702385
481,160.07666,-28.596031,122.92809,0.7701637
482,241.96515,-228.78537,111.90351,0.56014097
483,-205.89145,203.22353,71.39435,0.3952624
484,349.79523,-19.310305,124.890526,0.68384004
485,-202.08453,85.916046,86.88805,0.30133638
486,-6.8241043,-390.85596,68.08847,0.9368262
487,29.489168,-97.77089,112.65901,0.5677344
488,54.244076,-13.174572,149.02559,0.86324656
489,204.56189,190.68979,65.18987,0.4978953
490,380.11096,-212.53114,153.17227,0.76245534
491,0.7078653,8.434174,47.686947,0.6507675
492,41.860096,9.400022,35.64066,0.30986828
493,79.96672,317.8239,95.21743,0.64400697
494,17.194027,189.71904,88.47436,0.42419147
495,-206.16179,180.82413,132.80951,0.52389485
496,-6.49117,178.11859,135.84914,0.760672
497,7.5657663,-223.68327,150.77068,0.36635092
498,282.565,-291.36972,98.314644,0.4074677
499,144.53911,-232.07175,106.27201,0.7290094
500,109.36252,150.9636,108.84259,0.6589905
501,366.72595,-150.05896,113.1055,0.6549884
502,-169.04024,14.430525,79.29519,0.53105134
503,-21.102139,64.115105,59.286884,0.6552347
504,257.5655,-70.43204,58.235306,0.53284234
505,-116.888725,-95.6433,142.13518,0.7317185
506,17.144577,-141.29092,109.08088,0.8177937
507,-44.035484,226.25,110.79024,0.6299729
508,-156.08853,-63.695244,57.267807,0.33428615
509,-226.0837,-275.76898,106.569084,0.39350465
510,35.399815,-26.521927,158.90445,0.986246
511,75.56685,-113.03994,141.67133,0.9348322
512,-117.11786,-20.566465,151.99661,0.9469533
513,348.9337,-139.20872,65.01485,0.30287588
514,401.2518,-142.7634,130.45517,0.8195801
515,-35.965958,-223.60559,47.49764,0.5289596
516,44.911205,-165.88069,160.39613,0.8127893
517,-145.47084,-23.563078,131.94853,0.85580206
518,-132.551,-226.82448,82.050224,0.8022389
519,-351.7116,-89.8136,132.10571,1.0048075
520,-89.96473,-219.26741,118.772705,0.6423629
521,-303.8425,320.79767,99.5535,0.8243523
522,-41.201664,263.19437,70.889046,0.20922032
523,-217.60019,-242.1168,138.6757,0.48156774
524,-41.832417,-36.42491,67.88417,0.23242259
525,35.86312,-71.452774,124.206276,0.47729945
526,-201.55624,-94.166855,118.149254,0.4392681
527,113.32328,111.11847,30.941708,0.58956784
528,-57.079372,251.7878,68.01519,0.4925294
529,-154.59137,-22.642887,34.79127,0.29669508
530,8.488078,-126.80386,127.0808,0.79032284
531,350.6658,10.205581,150.6036,0.735791
532,341.15985,-31.691082,162.18747,0.39739642
533,-152.96783,-53.459873,119.08252,0.49534953
534,-82.451164,-51.382217,62.36871,0.5654973
535,-6.767103,-13.677644,114.86942,0.47373533
536,-2.797553,-46.974895,120.723236,0.7502302
537,-11.341616,34.336754,113.63276,0.7103051
538,-82.16977,-205.79909,68.349014,0.340338
539,180.09195,177.47816,71.58716,0.55333155
540,-87.36444,-113.96128,90.89445,0.5073799
541,147.63048,-163.41641,134.88821,0.43319827
542,-30.16053,-78.294846,55.923344,0.8404045
543,-138.41444,-10.765412,127.985634,0.65057576
544,77.87781,213.9521,106.37247,0.619745
545,-228.4591,-72.71536,104.61899,0.35999465
546,-289.6249,-24.831116,120.22891,0.8115783
547,-18.862389,6.0088916,151.49811,0.8047404
548,247.28415,-71.05412,103.77603,0.443141
549,-377.00418,-40.765705,113.07854,0.82662225
550,-410.4817,-139.92516,94.712685,0.4897214
551,-42.15445,149.50537,110.913765,0.50194997
552,-102.742516,68.035515,95.71793,0.25736225
553,-96.7969,70.48304,65.33264,0.34705454
554,21.451855,-371.89517,57.013317,0.34426296
555,156.24928,-101.45415,133.46788,0.77140677
556,-24.565495,343.8136,156.30391,0.96500707
557,-136.74179,-357.73135,141.43466,0.7256701
558,296.68323,-55.347965,120.1107,0.60746425
559,-296.28873,-187.25404,46.753,0.67622507
560,128.48195,258.97125,47.44063,0.58407736
561,315.02536,-83.31398,102.15065,0.51257163
562,-210.10284,423.20718,96.61257,0.5431866
563,-83.93692,196.93802,75.53307,0.92263395
564,11.019607,-391.79324,79.08676,0.62269276
565,-323.7438,-236.07838,69.27929,0.74977016
566,409.60187,11.767021,129.3486,0.95578694
567,115.118835,-94.4684,97.46352,0.65291566
568,102.64938,119.81665,69.079,0.74460876
569,-187.33672,269.7107,100.782425,0.6383953
570,-165.75206,250.38617,31.079966,0.49276164
571,-180.0448,-64.480415,92.53614,0.8040981
572,-61.119785,107.09982,109.851616,0.68640095
573,-107.30121,-156.42769,103.6597,0.7996617
574,4.560849,244.06908,111.696106,0.76052386
575,59.46981,-391.4838,133.15213,0.7926525
576,64.83873,278.11407,69.83278,0.504066
577,-15.366467,-219.59845,91.11963,0.709272
578,99.196014,141.0883,122.426094,0.45091432
579,116.48894,70.30596,106.51133,0.5303922
